spectrum_id,file_name,rruff_official_id,rruff_official_name,rruff_url,excitation_nm,rruff_status,label_category_final,split_v3,qc_status,qc_reason,recommended_action,provenance_confidence
PARENT_0398,Magnesite__R050443__Raman__780__0__unoriented__Raman_Data_RAW__30765,R050443,Magnesite,https://rruff.info/R050443,780.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Carbonate,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0399,Magnesite__R050676__Raman__532__0__unoriented__Raman_Data_RAW__32896,R050676,Magnesite,https://rruff.info/R050676,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Carbonate,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0400,Magnesite__R050676__Raman__780__0__unoriented__Raman_Data_RAW__32898,R050676,Magnesite,https://rruff.info/R050676,780.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Carbonate,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0401,Nahcolite__R070237__Raman__532__0__unoriented__Raman_Data_RAW__20236,R070237,Nahcolite,https://rruff.info/R070237,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Carbonate,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0402,Nahcolite__R070237__Raman__785__0__unoriented__Raman_Data_RAW__20238,R070237,Nahcolite,https://rruff.info/R070237,785.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Carbonate,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0403,Rhodochrosite__R040133__Raman__514__0__unoriented__Raman_Data_RAW__9556,R040133,Rhodochrosite,https://rruff.info/R040133,514.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Carbonate,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0404,Rhodochrosite__R040133__Raman__532__0__unoriented__Raman_Data_RAW__19781,R040133,Rhodochrosite,https://rruff.info/R040133,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Carbonate,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0405,Rhodochrosite__R040133__Raman__785__0__unoriented__Raman_Data_RAW__19783,R040133,Rhodochrosite,https://rruff.info/R040133,785.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Carbonate,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0406,Rhodochrosite__R050019__Raman__514__0__unoriented__Raman_Data_RAW__9864,R050019,Rhodochrosite,https://rruff.info/R050019,514.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Carbonate,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0407,Rhodochrosite__R050019__Raman__532__0__unoriented__Raman_Data_RAW__21139,R050019,Rhodochrosite,https://rruff.info/R050019,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Carbonate,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0408,Rhodochrosite__R050019__Raman__785__0__unoriented__Raman_Data_RAW__21141,R050019,Rhodochrosite,https://rruff.info/R050019,785.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Carbonate,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0409,Rhodochrosite__R050116__Raman__514__0__unoriented__Raman_Data_RAW__10105,R050116,Rhodochrosite,https://rruff.info/R050116,514.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Carbonate,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0410,Rhodochrosite__R050116__Raman__532__0__unoriented__Raman_Data_RAW__27090,R050116,Rhodochrosite,https://rruff.info/R050116,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Carbonate,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0411,Rhodochrosite__R050116__Raman__780__0__unoriented__Raman_Data_RAW__27093,R050116,Rhodochrosite,https://rruff.info/R050116,780.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Carbonate,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0412,Rhodochrosite__X050138__Raman__785__0__unoriented__Raman_Data_Processed__6652,X050138,Rhodochrosite,https://rruff.info/X050138,785.0,The identification of this mineral has been determined only by Raman spectroscopy,Carbonate,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation; RRUFF processed spectrum; verify processing provenance and avoid mixing incompatible baselines,retain_after_manual_qc,verified_public_database_record
PARENT_0413,Rhodochrosite__R100002__Raman__532__0__unoriented__Raman_Data_RAW__33522,R100002,Rhodochrosite,https://rruff.info/R100002,532.0,The identification of this mineral has been confirmed by X-ray diffraction.,Carbonate,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0414,Rhodochrosite__R100002__Raman__780__0__unoriented__Raman_Data_RAW__33526,R100002,Rhodochrosite,https://rruff.info/R100002,780.0,The identification of this mineral has been confirmed by X-ray diffraction.,Carbonate,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0415,Rhodochrosite__R100162__Raman__532__0__unoriented__Raman_Data_RAW__34655,R100162,Rhodochrosite,https://rruff.info/R100162,532.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,Carbonate,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0416,Rhodochrosite__R100162__Raman__780__0__unoriented__Raman_Data_RAW__34657,R100162,Rhodochrosite,https://rruff.info/R100162,780.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,Carbonate,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0417,Siderite__R040034__Raman__514__0__unoriented__Raman_Data_RAW__9315,R040034,Siderite,https://rruff.info/R040034,514.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Carbonate,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0418,Siderite__R040034__Raman__780__0__unoriented__Raman_Data_RAW__26348,R040034,Siderite,https://rruff.info/R040034,780.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Carbonate,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0419,Siderite__R040034__Raman__532__0__unoriented__Raman_Data_RAW__26350,R040034,Siderite,https://rruff.info/R040034,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Carbonate,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0420,Siderite__X050143__Raman__785__0__unoriented__Raman_Data_Processed__6663,X050143,Siderite,https://rruff.info/X050143,785.0,The identification of this mineral has been determined only by Raman spectroscopy,Carbonate,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation; RRUFF processed spectrum; verify processing provenance and avoid mixing incompatible baselines,retain_after_manual_qc,verified_public_database_record
PARENT_0421,Siderite__X050144__Raman__785__0__unoriented__Raman_Data_Processed__6664,X050144,Siderite,https://rruff.info/X050144,785.0,The identification of this mineral has been determined only by Raman spectroscopy,Carbonate,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation; RRUFF processed spectrum; verify processing provenance and avoid mixing incompatible baselines,retain_after_manual_qc,verified_public_database_record
PARENT_0422,Siderite__X050145__Raman__514__0__unoriented__Raman_Data_RAW__6682,X050145,Siderite,https://rruff.info/X050145,514.0,The identification of this mineral has been determined only by Raman spectroscopy,Carbonate,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0423,Siderite__R050262__Raman__514__0__unoriented__Raman_Data_RAW__10944,R050262,Siderite,https://rruff.info/R050262,514.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Carbonate,val,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0424,Siderite__R050262__Raman__532__0__unoriented__Raman_Data_RAW__28257,R050262,Siderite,https://rruff.info/R050262,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Carbonate,val,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
