file_name,group_label,subtype_label,Mg#,Fe#,Ca#,Na#,K#,wave,formula,major_category,file_name_clean,file_path,match_method,file_exists,spectrum_id,parsed_file_name,mineral_species,source_id,source_type,spectrum_type,excitation_nm,instrument,data_level,orientation,sample_provenance,measurement_conditions,label_basis,reference,source_note,spectral_min_cm-1,spectral_max_cm-1,n_original_points,spectral_range_cm-1,file_sha256,parent_group,preprocessing_planned,augmentation_used,qc_status,qc_reason,recommended_action,split_main,split_zero_shot_protocol,rruff_header_file,rruff_official_name,rruff_official_id,rruff_ideal_chemistry,rruff_locality,rruff_owner,rruff_source,rruff_description,rruff_status,rruff_url,rruff_measured_chemistry,rruff_header_parse_status,rruff_metadata_match,rruff_metadata_match_basis
Enstatite__R120174__Raman__780__0__unoriented__Raman_Data_RAW__37877,Pyroxene,Enstatite,,,,,,780,,Pyroxene,Enstatite__R120174__Raman__780__0__unoriented__Raman_Data_RAW__37877,data/spectra/parent/Enstatite__R120174__Raman__780__0__unoriented__Raman_Data_RAW__37877.csv,name_match,True,PARENT_0084,Enstatite__R120174__Raman__780__0__unoriented__Raman_Data_RAW__37877.csv,Enstatite,R120174,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,200.0,1224.0,1024,200-1224,fa8ada1a6cf1164e356443d2e6d2059f1f81b631bf8490dcc47f128856f34007,RRUFF database__R120174,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Enstatite__R120174__Raman__780__0__unoriented__Raman_Data_RAW__37877.txt,Enstatite,R120174,MgSiO3,"Nuestra Señora del Carmen Mines, La Celia, Jumilla, Murcia, Spain",RRUFF,Bob Jenkins,"Transparent, pale greenish-brown bladed crystals associated with R120173 pseudobrookite",The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,https://rruff.info/R120174,,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Aegirine__R040054__Raman__514__0__unoriented__Raman_Data_RAW__9389,Pyroxene,Aegirine,1.06,45.74,2.13,51.06,0.0,514,,Pyroxene,Aegirine__R040054__Raman__514__0__unoriented__Raman_Data_RAW__9389,data/spectra/parent/Aegirine__R040054__Raman__514__0__unoriented__Raman_Data_RAW__9389.csv,name_match,True,PARENT_0085,Aegirine__R040054__Raman__514__0__unoriented__Raman_Data_RAW__9389.csv,Aegirine,R040054,RRUFF database,Raman,514.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,200.0,1224.0,1024,200-1224,f7397f8879b8a72fbf4182a32ff08ef239258b1273b2fcc48b1f1091395e7298,RRUFF database__R040054,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Aegirine__R040054__Raman__514__0__unoriented__Raman_Data_RAW__9389.txt,Aegirine,R040054,NaFe^3+^Si2O6,"Mont Saint-Hilaire, Rouville County, Quebec, Canada",RRUFF,Bob Downs,Black cleavage fragments,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R040054,(Na0.96Ca0.04)(Fe0.86Ti0.07Mn0.06Mg0.02)(Si0.97Al0.03)2O6,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Aegirine__R040054__Raman__532__0__unoriented__Raman_Data_RAW__15126,Pyroxene,Aegirine,1.06,45.74,2.13,51.06,0.0,532,,Pyroxene,Aegirine__R040054__Raman__532__0__unoriented__Raman_Data_RAW__15126,data/spectra/parent/Aegirine__R040054__Raman__532__0__unoriented__Raman_Data_RAW__15126.csv,name_match,True,PARENT_0086,Aegirine__R040054__Raman__532__0__unoriented__Raman_Data_RAW__15126.csv,Aegirine,R040054,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,200.0,1224.0,1024,200-1224,cb0982c407189e6b8556548065fd530611cd79dfc4b326b68e82acd4443fe604,RRUFF database__R040054,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Aegirine__R040054__Raman__532__0__unoriented__Raman_Data_RAW__15126.txt,Aegirine,R040054,NaFe^3+^Si2O6,"Mont Saint-Hilaire, Rouville County, Quebec, Canada",RRUFF,Bob Downs,Black cleavage fragments,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R040054,(Na0.96Ca0.04)(Fe0.86Ti0.07Mn0.06Mg0.02)(Si0.97Al0.03)2O6,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Aegirine__R040054__Raman__785__0__unoriented__Raman_Data_RAW__15128,Pyroxene,Aegirine,1.06,45.74,2.13,51.06,0.0,785,,Pyroxene,Aegirine__R040054__Raman__785__0__unoriented__Raman_Data_RAW__15128,data/spectra/parent/Aegirine__R040054__Raman__785__0__unoriented__Raman_Data_RAW__15128.csv,name_match,True,PARENT_0087,Aegirine__R040054__Raman__785__0__unoriented__Raman_Data_RAW__15128.csv,Aegirine,R040054,RRUFF database,Raman,785.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,200.0,1224.0,1024,200-1224,a581080ad9faa9af5b1953a64818d31ae7c48142edc9cb2a94ef639109a85810,RRUFF database__R040054,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Aegirine__R040054__Raman__785__0__unoriented__Raman_Data_RAW__15128.txt,Aegirine,R040054,NaFe^3+^Si2O6,"Mont Saint-Hilaire, Rouville County, Quebec, Canada",RRUFF,Bob Downs,Black cleavage fragments,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R040054,(Na0.96Ca0.04)(Fe0.86Ti0.07Mn0.06Mg0.02)(Si0.97Al0.03)2O6,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Aegirine__R050074__Raman__514__0__unoriented__Raman_Data_RAW__9980,Pyroxene,Aegirine,0.0,48.98,1.02,50.0,0.0,514,,Pyroxene,Aegirine__R050074__Raman__514__0__unoriented__Raman_Data_RAW__9980,data/spectra/parent/Aegirine__R050074__Raman__514__0__unoriented__Raman_Data_RAW__9980.csv,name_match,True,PARENT_0088,Aegirine__R050074__Raman__514__0__unoriented__Raman_Data_RAW__9980.csv,Aegirine,R050074,RRUFF database,Raman,514.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,200.0,1224.0,1024,200-1224,e364410aa94b3014dfa69277a622d76a35cd9462bdc6d6dcfb1e957ea8b89698,RRUFF database__R050074,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Aegirine__R050074__Raman__514__0__unoriented__Raman_Data_RAW__9980.txt,Aegirine,R050074,NaFe^3+^Si2O6,"Mt. Malosa, Zomba, Chilwa, Alkaline Area, Malawi",RRUFF,Rock Currier,Black prismatic single crystal,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050074,(Na0.98Ca0.02)Σ=1(Fe^3+^0.96Ti0.01Mn0.03)Σ=1Si2.00O6,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Aegirine__R050074__Raman__532__0__unoriented__Raman_Data_RAW__21278,Pyroxene,Aegirine,0.0,48.98,1.02,50.0,0.0,532,,Pyroxene,Aegirine__R050074__Raman__532__0__unoriented__Raman_Data_RAW__21278,data/spectra/parent/Aegirine__R050074__Raman__532__0__unoriented__Raman_Data_RAW__21278.csv,name_match,True,PARENT_0089,Aegirine__R050074__Raman__532__0__unoriented__Raman_Data_RAW__21278.csv,Aegirine,R050074,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,200.0,1224.0,1024,200-1224,ef6b796f227dc9a014e2d0c3c8af9d336f79e59dd2b92cfa7c8ec9e295cfdcb5,RRUFF database__R050074,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Aegirine__R050074__Raman__532__0__unoriented__Raman_Data_RAW__21278.txt,Aegirine,R050074,NaFe^3+^Si2O6,"Mt. Malosa, Zomba, Chilwa, Alkaline Area, Malawi",RRUFF,Rock Currier,Black prismatic single crystal,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050074,(Na0.98Ca0.02)Σ=1(Fe^3+^0.96Ti0.01Mn0.03)Σ=1Si2.00O6,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Aegirine__R050074__Raman__785__0__unoriented__Raman_Data_RAW__21280,Pyroxene,Aegirine,0.0,48.98,1.02,50.0,0.0,785,,Pyroxene,Aegirine__R050074__Raman__785__0__unoriented__Raman_Data_RAW__21280,data/spectra/parent/Aegirine__R050074__Raman__785__0__unoriented__Raman_Data_RAW__21280.csv,name_match,True,PARENT_0090,Aegirine__R050074__Raman__785__0__unoriented__Raman_Data_RAW__21280.csv,Aegirine,R050074,RRUFF database,Raman,785.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,200.0,1224.0,1024,200-1224,475cad64964bffc50d5eba0675455867250820a21bca6d3885e3cba73456d63b,RRUFF database__R050074,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Aegirine__R050074__Raman__785__0__unoriented__Raman_Data_RAW__21280.txt,Aegirine,R050074,NaFe^3+^Si2O6,"Mt. Malosa, Zomba, Chilwa, Alkaline Area, Malawi",RRUFF,Rock Currier,Black prismatic single crystal,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050074,(Na0.98Ca0.02)Σ=1(Fe^3+^0.96Ti0.01Mn0.03)Σ=1Si2.00O6,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Aegirine__R061093__Raman__532__0__unoriented__Raman_Data_RAW__15970,Pyroxene,Aegirine,0.0,49.24,0.0,50.76,0.0,532,,Pyroxene,Aegirine__R061093__Raman__532__0__unoriented__Raman_Data_RAW__15970,data/spectra/parent/Aegirine__R061093__Raman__532__0__unoriented__Raman_Data_RAW__15970.csv,name_match,True,PARENT_0091,Aegirine__R061093__Raman__532__0__unoriented__Raman_Data_RAW__15970.csv,Aegirine,R061093,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,200.0,1224.0,1024,200-1224,62a19da8b0b02acf308d0ff467875f62fd39b91a54804e5d4ee4ccfbba09dee3,RRUFF database__R061093,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Aegirine__R061093__Raman__532__0__unoriented__Raman_Data_RAW__15970.txt,Aegirine,R061093,NaFe^3+^Si2O6,"Lacotal Breccia, Alto Chapere, Cochabamba, Bolivia",Michael Scott,Michael Scott,Aggregates of light green prismatic crystals associated with dark rutile,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,https://rruff.info/R061093,"Na1.00(Fe^3+^0.97Al0.02Cr0.01)Σ=1Si2.00O6 ; = light phase, while the darker phase is (Na0.96Ca0.02[box]0.02)Σ=1(Fe^3+^0.89Al0.11)Σ=1Si2.00O6",ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Aegirine__R061093__Raman__785__0__unoriented__Raman_Data_RAW__15972,Pyroxene,Aegirine,0.0,49.24,0.0,50.76,0.0,785,,Pyroxene,Aegirine__R061093__Raman__785__0__unoriented__Raman_Data_RAW__15972,data/spectra/parent/Aegirine__R061093__Raman__785__0__unoriented__Raman_Data_RAW__15972.csv,name_match,True,PARENT_0092,Aegirine__R061093__Raman__785__0__unoriented__Raman_Data_RAW__15972.csv,Aegirine,R061093,RRUFF database,Raman,785.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,200.0,1224.0,1024,200-1224,02303bdd2e799fa2105a79a48aa08becdb37e2d78466a4e124064973080c0867,RRUFF database__R061093,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Aegirine__R061093__Raman__785__0__unoriented__Raman_Data_RAW__15972.txt,Aegirine,R061093,NaFe^3+^Si2O6,"Lacotal Breccia, Alto Chapere, Cochabamba, Bolivia",Michael Scott,Michael Scott,Aggregates of light green prismatic crystals associated with dark rutile,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,https://rruff.info/R061093,"Na1.00(Fe^3+^0.97Al0.02Cr0.01)Σ=1Si2.00O6 ; = light phase, while the darker phase is (Na0.96Ca0.02[box]0.02)Σ=1(Fe^3+^0.89Al0.11)Σ=1Si2.00O6",ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Aegirine__R070125__Raman__532__0__unoriented__Raman_Data_RAW__18518,Pyroxene,Aegirine,0.52,47.39,0.0,52.08,0.0,532,,Pyroxene,Aegirine__R070125__Raman__532__0__unoriented__Raman_Data_RAW__18518,data/spectra/parent/Aegirine__R070125__Raman__532__0__unoriented__Raman_Data_RAW__18518.csv,name_match,True,PARENT_0093,Aegirine__R070125__Raman__532__0__unoriented__Raman_Data_RAW__18518.csv,Aegirine,R070125,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,200.0,1224.0,1024,200-1224,8f2c7654acfebde5cad5d8f04222bdab52c975a8fea6cc5e5219db168afd58bd,RRUFF database__R070125,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Aegirine__R070125__Raman__532__0__unoriented__Raman_Data_RAW__18518.txt,Aegirine,R070125,NaFe^3+^Si2O6,"Ice River Alkaline Complex, Golden, British Columbia, Canada",RRUFF,Mark Mauthner,Fragmented prismatic dark gray crystals associated with white microcline,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,https://rruff.info/R070125,Na1.00(Fe^3+^0.91Al0.07Mg0.01Ti0.01)Σ=1Si2.00O6,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
