file_name,group_label,subtype_label,Mg#,Fe#,Ca#,Na#,K#,wave,formula,major_category,file_name_clean,file_path,match_method,file_exists,spectrum_id,parsed_file_name,mineral_species,source_id,source_type,spectrum_type,excitation_nm,instrument,data_level,orientation,sample_provenance,measurement_conditions,label_basis,reference,source_note,spectral_min_cm-1,spectral_max_cm-1,n_original_points,spectral_range_cm-1,file_sha256,parent_group,preprocessing_planned,augmentation_used,qc_status,qc_reason,recommended_action,split_main,split_zero_shot_protocol
Muscovite__R060266__Raman__780__0__unoriented__Raman_Data_RAW__33983,,Muscovite,,,,,,,,Mica,Muscovite__R060266__Raman__780__0__unoriented__Raman_Data_RAW__33983,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Muscovite__R060266__Raman__780__0__unoriented__Raman_Data_RAW__33983.csv,fallback_augmented_dir_name_match,True,PARENT_0706,Muscovite__R060266__Raman__780__0__unoriented__Raman_Data_RAW__33983.csv,Muscovite,R060266,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,96.8365,1285.74,2467,96.8365-1285.74,96b85dc1a4668b87f08baa07d607ba927d213a04caf576a06b9e24967e31cd05,RRUFF database__R060266,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
Muscovite__R061120__Raman__532__0__unoriented__Raman_Data_RAW__16359,,Muscovite,,,,,,,,Mica,Muscovite__R061120__Raman__532__0__unoriented__Raman_Data_RAW__16359,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Muscovite__R061120__Raman__532__0__unoriented__Raman_Data_RAW__16359.csv,fallback_augmented_dir_name_match,True,PARENT_0707,Muscovite__R061120__Raman__532__0__unoriented__Raman_Data_RAW__16359.csv,Muscovite,R061120,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,134.1,1289.25,2397,134.1-1289.25,66b94ed6a2ac55829707131fcf6dcb0e2c1ce02349ae93d1dfa8dc0c25392073,RRUFF database__R061120,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
Muscovite__R061120__Raman__785__0__unoriented__Raman_Data_RAW__18684,,Muscovite,,,,,,,,Mica,Muscovite__R061120__Raman__785__0__unoriented__Raman_Data_RAW__18684,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Muscovite__R061120__Raman__785__0__unoriented__Raman_Data_RAW__18684.csv,fallback_augmented_dir_name_match,True,PARENT_0708,Muscovite__R061120__Raman__785__0__unoriented__Raman_Data_RAW__18684.csv,Muscovite,R061120,RRUFF database,Raman,785.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,184.949,1237.89,2185,184.949-1237.89,c9bb81655d8b736d8ce25fffe12ad5de0993f624a6cc7b9520258ff3e02c1da2,RRUFF database__R061120,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
Muscovite__R100147__Raman__532__0__unoriented__Raman_Data_RAW__34575,,Muscovite,,,,,,,,Mica,Muscovite__R100147__Raman__532__0__unoriented__Raman_Data_RAW__34575,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Muscovite__R100147__Raman__532__0__unoriented__Raman_Data_RAW__34575.csv,fallback_augmented_dir_name_match,True,PARENT_0709,Muscovite__R100147__Raman__532__0__unoriented__Raman_Data_RAW__34575.csv,Muscovite,R100147,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,92.4815,1302.6,2511,92.4815-1302.6,2388f72a393a1d1d7d75eef3b198496aaf73c6779a67c2066e8c8ef9bbb6a611,RRUFF database__R100147,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,val,earth_train_pool
Muscovite__R100147__Raman__780__0__unoriented__Raman_Data_RAW__34573,,Muscovite,,,,,,,,Mica,Muscovite__R100147__Raman__780__0__unoriented__Raman_Data_RAW__34573,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Muscovite__R100147__Raman__780__0__unoriented__Raman_Data_RAW__34573.csv,fallback_augmented_dir_name_match,True,PARENT_0710,Muscovite__R100147__Raman__780__0__unoriented__Raman_Data_RAW__34573.csv,Muscovite,R100147,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,92.0518,1284.81,2475,92.0518-1284.81,9b346b74cbce5c4fb8e913b7fae6dcd4157473aaecc5b15ce97aa6a274fb6e81,RRUFF database__R100147,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,val,earth_train_pool
Nacrite__R100066__Raman__532__0__unoriented__Raman_Data_RAW__33778,,Nacrite,,,,,,,,Clay,Nacrite__R100066__Raman__532__0__unoriented__Raman_Data_RAW__33778,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Nacrite__R100066__Raman__532__0__unoriented__Raman_Data_RAW__33778.csv,fallback_augmented_dir_name_match,True,PARENT_0711,Nacrite__R100066__Raman__532__0__unoriented__Raman_Data_RAW__33778.csv,Nacrite,R100066,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,91.9385,1215.27,2331,91.9385-1215.27,105008aa0215e0660e0d3c8bf84dda7ffc2200d403b7b4a2d118fa71628543f5,RRUFF database__R100066,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
Nacrite__R100066__Raman__780__0__unoriented__Raman_Data_RAW__33780,,Nacrite,,,,,,,,Clay,Nacrite__R100066__Raman__780__0__unoriented__Raman_Data_RAW__33780,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Nacrite__R100066__Raman__780__0__unoriented__Raman_Data_RAW__33780.csv,fallback_augmented_dir_name_match,True,PARENT_0712,Nacrite__R100066__Raman__780__0__unoriented__Raman_Data_RAW__33780.csv,Nacrite,R100066,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,94.908,1285.74,2471,94.908-1285.74,b43907d2f2b13e3f3c7243eccf86d3705d7f73bd9923a8f80bc5f40a5c8873e5,RRUFF database__R100066,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
Nontronite__X050120__Raman__785__0__unoriented__Raman_Data_Processed__6624,,Nontronite,,,,,,,,Clay,Nontronite__X050120__Raman__785__0__unoriented__Raman_Data_Processed__6624,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Nontronite__X050120__Raman__785__0__unoriented__Raman_Data_Processed__6624.csv,fallback_augmented_dir_name_match,True,PARENT_0719,Nontronite__X050120__Raman__785__0__unoriented__Raman_Data_Processed__6624.csv,Nontronite,X050120,RRUFF database,Raman,785.0,RRUFF database instrument metadata; verify per RRUFF record,Processed,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,231.0,1500.0,1270,231-1500,06e226e4eacffc7eaf8d41e3684057bd0ecba6df7d03f36ad4f026bbd937204b,RRUFF database__X050120,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation; RRUFF processed spectrum; verify processing provenance and avoid mixing incompatible baselines,review_taxonomy_and_reference_quality,train,earth_train_pool
Nontronite__X050121__Raman__785__0__unoriented__Raman_Data_Processed__6625,,Nontronite,,,,,,,,Clay,Nontronite__X050121__Raman__785__0__unoriented__Raman_Data_Processed__6625,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Nontronite__X050121__Raman__785__0__unoriented__Raman_Data_Processed__6625.csv,fallback_augmented_dir_name_match,True,PARENT_0720,Nontronite__X050121__Raman__785__0__unoriented__Raman_Data_Processed__6625.csv,Nontronite,X050121,RRUFF database,Raman,785.0,RRUFF database instrument metadata; verify per RRUFF record,Processed,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,215.0,1500.0,1286,215-1500,9660522ce2961d9bfce4564e9348a958d6d6480f4c6cdb6cf43f32c17e3a9d0d,RRUFF database__X050121,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation; RRUFF processed spectrum; verify processing provenance and avoid mixing incompatible baselines,review_taxonomy_and_reference_quality,train,earth_train_pool
Nontronite__R070286__Raman__785__0__unoriented__Raman_Data_RAW__20338,,Nontronite,,,,,,,,Clay,Nontronite__R070286__Raman__785__0__unoriented__Raman_Data_RAW__20338,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Nontronite__R070286__Raman__785__0__unoriented__Raman_Data_RAW__20338.csv,fallback_augmented_dir_name_match,True,PARENT_0721,Nontronite__R070286__Raman__785__0__unoriented__Raman_Data_RAW__20338.csv,Nontronite,R070286,RRUFF database,Raman,785.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,167.303,1227.48,2200,167.303-1227.48,75454c6510e6955b72f67d903a663b041240eebd093d1459dbf798b5e0cef8c4,RRUFF database__R070286,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
Nontronite__R070286__Raman__532__0__unoriented__Raman_Data_RAW__20340,,Nontronite,,,,,,,,Clay,Nontronite__R070286__Raman__532__0__unoriented__Raman_Data_RAW__20340,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Nontronite__R070286__Raman__532__0__unoriented__Raman_Data_RAW__20340.csv,fallback_augmented_dir_name_match,True,PARENT_0722,Nontronite__R070286__Raman__532__0__unoriented__Raman_Data_RAW__20340.csv,Nontronite,R070286,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,152.554,1308.19,2398,152.554-1308.19,521e92d1b8e591eef91f25ab708b671c3520e5c59afbf104183c146c305f1048,RRUFF database__R070286,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
