dataset_membership,spectrum_id,local_spectrum_path,local_source_file,region,target,scan_name,sheet_name,point_name,mineral_label,major_category,label_basis,reference,product_stem,pds_product_lid,pds_csv_url,pds_label_url,pds_raw_product_lids,pds_intermediate_product_lids,pds_start_date_time,pds_stop_date_time,sol,sclk,sub_sclk,site,drive,sequence,experiment_id,aci_image_number,processing_flags_description
parent_945_sherloc_rows,PARENT_0800,data/spectra/parent/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-73.csv,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-73,quartier,Quartier,,,73,Gypsum,Sulfate,Published SHERLOC mineral interpretation and/or PDS product annotation; do not use for zero-shot training,NASA Planetary Data System; SHERLOC mission literature,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693963943_980epa__0090000srlc11374_108___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693963943_980rrs__0090000srlc11374w108cg_j.csv,2021-12-28T11:50:46.033Z,2021-12-28T12:01:20.198Z,0304,0693963943,980,009,0000,srlc11374,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
parent_945_sherloc_rows,PARENT_0801,data/spectra/parent/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-74.csv,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-74,quartier,Quartier,,,74,Gypsum,Sulfate,Published SHERLOC mineral interpretation and/or PDS product annotation; do not use for zero-shot training,NASA Planetary Data System; SHERLOC mission literature,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693963943_980epa__0090000srlc11374_108___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693963943_980rrs__0090000srlc11374w108cg_j.csv,2021-12-28T11:50:46.033Z,2021-12-28T12:01:20.198Z,0304,0693963943,980,009,0000,srlc11374,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
parent_945_sherloc_rows,PARENT_0802,data/spectra/parent/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-79.csv,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-79,quartier,Quartier,,,79,Bassanite,Sulfate,Published SHERLOC mineral interpretation and/or PDS product annotation; do not use for zero-shot training,NASA Planetary Data System; SHERLOC mission literature,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693963943_980epa__0090000srlc11374_108___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693963943_980rrs__0090000srlc11374w108cg_j.csv,2021-12-28T11:50:46.033Z,2021-12-28T12:01:20.198Z,0304,0693963943,980,009,0000,srlc11374,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
parent_945_sherloc_rows,PARENT_0803,data/spectra/parent/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-83.csv,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-83,quartier,Quartier,,,83,Gypsum,Sulfate,Published SHERLOC mineral interpretation and/or PDS product annotation; do not use for zero-shot training,NASA Planetary Data System; SHERLOC mission literature,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693963943_980epa__0090000srlc11374_108___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693963943_980rrs__0090000srlc11374w108cg_j.csv,2021-12-28T11:50:46.033Z,2021-12-28T12:01:20.198Z,0304,0693963943,980,009,0000,srlc11374,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
parent_945_sherloc_rows,PARENT_0804,data/spectra/parent/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-85.csv,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-85,quartier,Quartier,,,85,Gypsum,Sulfate,Published SHERLOC mineral interpretation and/or PDS product annotation; do not use for zero-shot training,NASA Planetary Data System; SHERLOC mission literature,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693963943_980epa__0090000srlc11374_108___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693963943_980rrs__0090000srlc11374w108cg_j.csv,2021-12-28T11:50:46.033Z,2021-12-28T12:01:20.198Z,0304,0693963943,980,009,0000,srlc11374,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
parent_945_sherloc_rows,PARENT_0805,data/spectra/parent/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-86.csv,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-86,quartier,Quartier,,,86,Gypsum,Sulfate,Published SHERLOC mineral interpretation and/or PDS product annotation; do not use for zero-shot training,NASA Planetary Data System; SHERLOC mission literature,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693963943_980epa__0090000srlc11374_108___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693963943_980rrs__0090000srlc11374w108cg_j.csv,2021-12-28T11:50:46.033Z,2021-12-28T12:01:20.198Z,0304,0693963943,980,009,0000,srlc11374,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
parent_945_sherloc_rows,PARENT_0806,data/spectra/parent/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-95.csv,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-95,quartier,Quartier,,,95,Gypsum,Sulfate,Published SHERLOC mineral interpretation and/or PDS product annotation; do not use for zero-shot training,NASA Planetary Data System; SHERLOC mission literature,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693963943_980epa__0090000srlc11374_108___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693963943_980rrs__0090000srlc11374w108cg_j.csv,2021-12-28T11:50:46.033Z,2021-12-28T12:01:20.198Z,0304,0693963943,980,009,0000,srlc11374,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
parent_945_sherloc_rows,PARENT_0807,data/spectra/parent/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-96.csv,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-96,quartier,Quartier,,,96,Gypsum,Sulfate,Published SHERLOC mineral interpretation and/or PDS product annotation; do not use for zero-shot training,NASA Planetary Data System; SHERLOC mission literature,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693963943_980epa__0090000srlc11374_108___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693963943_980rrs__0090000srlc11374w108cg_j.csv,2021-12-28T11:50:46.033Z,2021-12-28T12:01:20.198Z,0304,0693963943,980,009,0000,srlc11374,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
parent_945_sherloc_rows,PARENT_0808,data/spectra/parent/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-97.csv,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-97,quartier,Quartier,,,97,Gypsum,Sulfate,Published SHERLOC mineral interpretation and/or PDS product annotation; do not use for zero-shot training,NASA Planetary Data System; SHERLOC mission literature,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693963943_980epa__0090000srlc11374_108___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693963943_980rrs__0090000srlc11374w108cg_j.csv,2021-12-28T11:50:46.033Z,2021-12-28T12:01:20.198Z,0304,0693963943,980,009,0000,srlc11374,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
parent_945_sherloc_rows,PARENT_0809,data/spectra/parent/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-98.csv,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-98,quartier,Quartier,,,98,Gypsum,Sulfate,Published SHERLOC mineral interpretation and/or PDS product annotation; do not use for zero-shot training,NASA Planetary Data System; SHERLOC mission literature,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693963943_980epa__0090000srlc11374_108___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693963943_980rrs__0090000srlc11374w108cg_j.csv,2021-12-28T11:50:46.033Z,2021-12-28T12:01:20.198Z,0304,0693963943,980,009,0000,srlc11374,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
parent_945_sherloc_rows,PARENT_0810,data/spectra/parent/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-100.csv,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-100,quartier,Quartier,,,100,Gypsum,Sulfate,Published SHERLOC mineral interpretation and/or PDS product annotation; do not use for zero-shot training,NASA Planetary Data System; SHERLOC mission literature,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693963943_980epa__0090000srlc11374_108___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693963943_980rrs__0090000srlc11374w108cg_j.csv,2021-12-28T11:50:46.033Z,2021-12-28T12:01:20.198Z,0304,0693963943,980,009,0000,srlc11374,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0000,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_dourbes_detail_500_1.1_Point_0_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\dourbes\ss__0269_0690849690_630rrs__0080000srlc11370w108cgnj04_R1_AllPoints_Raman.csv,dourbes,Dourbes,0269_Dourbes Detail_500_1,detail_500_1.1,Point_0,carbonate,Carbonate,"Point-level mineral class from 标准数据D.xlsx, sheet detail_500_1.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0269_0690849690_630rrs__0080000srlc11370w108cgnj04,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0269_0690849690_630rrs__0080000srlc11370w108cgnj04,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00269/ss__0269_0690849690_630rrs__0080000srlc11370w108cgnj04.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00269/ss__0269_0690849690_630rrs__0080000srlc11370w108cgnj04.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0269_0690849690_630epa__0080000srlc11370_108___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0269_0690849690_630rrs__0080000srlc11370w108cg_j.csv,2021-11-22T10:46:08.245Z,2021-11-22T10:56:42.648Z,0269,0690849690,630,008,0000,srlc11370,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0001,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_dourbes_detail_500_1.1_Point_1_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\dourbes\ss__0269_0690849690_630rrs__0080000srlc11370w108cgnj04_R1_AllPoints_Raman.csv,dourbes,Dourbes,0269_Dourbes Detail_500_1,detail_500_1.1,Point_1,carbonate,Carbonate,"Point-level mineral class from 标准数据D.xlsx, sheet detail_500_1.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0269_0690849690_630rrs__0080000srlc11370w108cgnj04,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0269_0690849690_630rrs__0080000srlc11370w108cgnj04,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00269/ss__0269_0690849690_630rrs__0080000srlc11370w108cgnj04.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00269/ss__0269_0690849690_630rrs__0080000srlc11370w108cgnj04.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0269_0690849690_630epa__0080000srlc11370_108___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0269_0690849690_630rrs__0080000srlc11370w108cg_j.csv,2021-11-22T10:46:08.245Z,2021-11-22T10:56:42.648Z,0269,0690849690,630,008,0000,srlc11370,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0002,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_dourbes_detail_500_1.1_Point_2_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\dourbes\ss__0269_0690849690_630rrs__0080000srlc11370w108cgnj04_R1_AllPoints_Raman.csv,dourbes,Dourbes,0269_Dourbes Detail_500_1,detail_500_1.1,Point_2,carbonate,Carbonate,"Point-level mineral class from 标准数据D.xlsx, sheet detail_500_1.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0269_0690849690_630rrs__0080000srlc11370w108cgnj04,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0269_0690849690_630rrs__0080000srlc11370w108cgnj04,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00269/ss__0269_0690849690_630rrs__0080000srlc11370w108cgnj04.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00269/ss__0269_0690849690_630rrs__0080000srlc11370w108cgnj04.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0269_0690849690_630epa__0080000srlc11370_108___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0269_0690849690_630rrs__0080000srlc11370w108cg_j.csv,2021-11-22T10:46:08.245Z,2021-11-22T10:56:42.648Z,0269,0690849690,630,008,0000,srlc11370,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0003,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_dourbes_detail_500_1.1_Point_3_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\dourbes\ss__0269_0690849690_630rrs__0080000srlc11370w108cgnj04_R1_AllPoints_Raman.csv,dourbes,Dourbes,0269_Dourbes Detail_500_1,detail_500_1.1,Point_3,carbonate,Carbonate,"Point-level mineral class from 标准数据D.xlsx, sheet detail_500_1.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0269_0690849690_630rrs__0080000srlc11370w108cgnj04,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0269_0690849690_630rrs__0080000srlc11370w108cgnj04,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00269/ss__0269_0690849690_630rrs__0080000srlc11370w108cgnj04.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00269/ss__0269_0690849690_630rrs__0080000srlc11370w108cgnj04.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0269_0690849690_630epa__0080000srlc11370_108___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0269_0690849690_630rrs__0080000srlc11370w108cg_j.csv,2021-11-22T10:46:08.245Z,2021-11-22T10:56:42.648Z,0269,0690849690,630,008,0000,srlc11370,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
