source_id,file_name_clean,major_category,subtype_label,source_type,excitation_nm,data_level,orientation,rruff_official_id,rruff_official_name,rruff_ideal_chemistry,rruff_measured_chemistry,rruff_locality,rruff_source,rruff_owner,rruff_description,rruff_status,rruff_url,rruff_header_file,rruff_header_parse_status,rruff_metadata_match,rruff_metadata_match_basis
R050030,Hedenbergite__R050030__Raman__532__0__unoriented__Raman_Data_RAW__21078,Pyroxene,Hedenbergite,RRUFF database,532.0,RAW,unoriented,R050030,Hedenbergite,CaFe^2+^Si2O6,(Ca.993Na.007)(Fe.860Mn.111Mg.029)(Si.993Al.007)2O6,"Heroult, Ontario, Canada",University of Arizona Mineral Museum,RRUFF,Green fragments,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050030,source_rruff_header/Hedenbergite__R050030__Raman__532__0__unoriented__Raman_Data_RAW__21078.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050030,Hedenbergite__R050030__Raman__785__0__unoriented__Raman_Data_RAW__21080,Pyroxene,Hedenbergite,RRUFF database,785.0,RAW,unoriented,R050030,Hedenbergite,CaFe^2+^Si2O6,(Ca.993Na.007)(Fe.860Mn.111Mg.029)(Si.993Al.007)2O6,"Heroult, Ontario, Canada",University of Arizona Mineral Museum,RRUFF,Green fragments,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050030,source_rruff_header/Hedenbergite__R050030__Raman__785__0__unoriented__Raman_Data_RAW__21080.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060040,Hedenbergite__R060040__Raman__532__0__unoriented__Raman_Data_RAW__38696,Pyroxene,Hedenbergite,RRUFF database,532.0,RAW,unoriented,R060040,Hedenbergite,CaFe^2+^Si2O6,Ca1.00(Fe^2+^0.89Mg0.09Mn0.02)Σ=1Si2.00O6,"Rio Marina, Elba, Italy",University of Arizona Mineral Museum,RRUFF,Radial aggregate of green thin bladed crystals,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060040,source_rruff_header/Hedenbergite__R060040__Raman__532__0__unoriented__Raman_Data_RAW__38696.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060040,Hedenbergite__R060040__Raman__780__0__unoriented__Raman_Data_RAW__38698,Pyroxene,Hedenbergite,RRUFF database,780.0,RAW,unoriented,R060040,Hedenbergite,CaFe^2+^Si2O6,Ca1.00(Fe^2+^0.89Mg0.09Mn0.02)Σ=1Si2.00O6,"Rio Marina, Elba, Italy",University of Arizona Mineral Museum,RRUFF,Radial aggregate of green thin bladed crystals,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060040,source_rruff_header/Hedenbergite__R060040__Raman__780__0__unoriented__Raman_Data_RAW__38698.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070136,Hedenbergite__R070136__Raman__532__0__unoriented__Raman_Data_RAW__18440,Pyroxene,Hedenbergite,RRUFF database,532.0,RAW,unoriented,R070136,Hedenbergite,CaFe^2+^Si2O6,,"Vesper Peak, Snohomish County, Washington, USA",Mark Mauthner,RRUFF,Brownish green prismatic crystals with transparent sections,The identification of this mineral has been made only by X-ray diffraction.,https://rruff.info/R070136,source_rruff_header/Hedenbergite__R070136__Raman__532__0__unoriented__Raman_Data_RAW__18440.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070136,Hedenbergite__R070136__Raman__785__0__unoriented__Raman_Data_RAW__18442,Pyroxene,Hedenbergite,RRUFF database,785.0,RAW,unoriented,R070136,Hedenbergite,CaFe^2+^Si2O6,,"Vesper Peak, Snohomish County, Washington, USA",Mark Mauthner,RRUFF,Brownish green prismatic crystals with transparent sections,The identification of this mineral has been made only by X-ray diffraction.,https://rruff.info/R070136,source_rruff_header/Hedenbergite__R070136__Raman__785__0__unoriented__Raman_Data_RAW__18442.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070236,Hedenbergite__R070236__Raman__532__0__unoriented__Raman_Data_RAW__20240,Pyroxene,Hedenbergite,RRUFF database,532.0,RAW,unoriented,R070236,Hedenbergite,CaFe^2+^Si2O6,Ca1.00(Fe^2+^0.67Mg0.17Mn^2+^0.16)Σ=1Si2.00O6,"Dal'Negorsk, Primorskiy Kray; far eastern, Russia",Michael Scott,RRUFF,Gemmy drab to olive green orthorhombic prisms lining vug,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,https://rruff.info/R070236,source_rruff_header/Hedenbergite__R070236__Raman__532__0__unoriented__Raman_Data_RAW__20240.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070236,Hedenbergite__R070236__Raman__785__0__unoriented__Raman_Data_RAW__20242,Pyroxene,Hedenbergite,RRUFF database,785.0,RAW,unoriented,R070236,Hedenbergite,CaFe^2+^Si2O6,Ca1.00(Fe^2+^0.67Mg0.17Mn^2+^0.16)Σ=1Si2.00O6,"Dal'Negorsk, Primorskiy Kray; far eastern, Russia",Michael Scott,RRUFF,Gemmy drab to olive green orthorhombic prisms lining vug,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,https://rruff.info/R070236,source_rruff_header/Hedenbergite__R070236__Raman__785__0__unoriented__Raman_Data_RAW__20242.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R200002,Pigeonite__R200002__Raman__532__0__unoriented__Raman_Data_RAW__40480,Pyroxene,Pigeonite,RRUFF database,532.0,RAW,unoriented,R200002,Pigeonite,"(Mg,Fe^2+^,Ca)SiO3",,"Belmont Quarry, near Leesburg, Loudoun County, Virginia, USA",James Shigley,RRUFF,Grey to yellow prismatic crystals associated with white anorthite and dark biotite,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,https://rruff.info/R200002,source_rruff_header/Pigeonite__R200002__Raman__532__0__unoriented__Raman_Data_RAW__40480.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R200002,Pigeonite__R200002__Raman__780__0__unoriented__Raman_Data_RAW__40482,Pyroxene,Pigeonite,RRUFF database,780.0,RAW,unoriented,R200002,Pigeonite,"(Mg,Fe^2+^,Ca)SiO3",,"Belmont Quarry, near Leesburg, Loudoun County, Virginia, USA",James Shigley,RRUFF,Grey to yellow prismatic crystals associated with white anorthite and dark biotite,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,https://rruff.info/R200002,source_rruff_header/Pigeonite__R200002__Raman__780__0__unoriented__Raman_Data_RAW__40482.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R040093,Enstatite__R040093__Raman__532__0__unoriented__Raman_Data_RAW__15697,Pyroxene,Enstatite,RRUFF database,532.0,RAW,unoriented,R040093,Enstatite,MgSiO3,(Mg0.84Fe0.15Al0.01)Si1.00O3,"Castle Rock, Pennsylvania, USA",University of Arizona Mineral Museum,RRUFF,Dark green massive,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R040093,source_rruff_header/Enstatite__R040093__Raman__532__0__unoriented__Raman_Data_RAW__15697.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R040093,Enstatite__R040093__Raman__785__0__unoriented__Raman_Data_RAW__15699,Pyroxene,Enstatite,RRUFF database,785.0,RAW,unoriented,R040093,Enstatite,MgSiO3,(Mg0.84Fe0.15Al0.01)Si1.00O3,"Castle Rock, Pennsylvania, USA",University of Arizona Mineral Museum,RRUFF,Dark green massive,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R040093,source_rruff_header/Enstatite__R040093__Raman__785__0__unoriented__Raman_Data_RAW__15699.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R040094,Enstatite__R040094__Raman__532__0__unoriented__Raman_Data_RAW__15703,Pyroxene,Enstatite,RRUFF database,532.0,RAW,unoriented,R040094,Enstatite,MgSiO3,(Mg0.84Fe0.15)(Si0.99Al0.01)O3; = Enstatite : [box](Mg0.83Fe0.14Na0.01Ca0.01)7(Si0.99Al0.01)8O22(OH)2 = Anthophyllite,unknown,University of Arizona Mineral Museum,RRUFF,"Dark green massive, associated with anthophyllite",The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R040094,source_rruff_header/Enstatite__R040094__Raman__532__0__unoriented__Raman_Data_RAW__15703.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R040094,Enstatite__R040094__Raman__785__0__unoriented__Raman_Data_RAW__15701,Pyroxene,Enstatite,RRUFF database,785.0,RAW,unoriented,R040094,Enstatite,MgSiO3,(Mg0.84Fe0.15)(Si0.99Al0.01)O3; = Enstatite : [box](Mg0.83Fe0.14Na0.01Ca0.01)7(Si0.99Al0.01)8O22(OH)2 = Anthophyllite,unknown,University of Arizona Mineral Museum,RRUFF,"Dark green massive, associated with anthophyllite",The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R040094,source_rruff_header/Enstatite__R040094__Raman__785__0__unoriented__Raman_Data_RAW__15701.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
X050192,Enstatite__X050192__Raman__785__0__unoriented__Raman_Data_Processed__6493,Pyroxene,Enstatite,RRUFF database,785.0,Processed,unoriented,X050192,Enstatite,MgSiO3,,"Bamble, Norway",G.R. Rossman,Caltech,,The identification of this mineral has been determined only by Raman spectroscopy,https://rruff.info/X050192,source_rruff_header/Enstatite__X050192__Raman__785__0__unoriented__Raman_Data_Processed__6493.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
X050068.3,Enstatite__X050068.3__Raman__785__0__unoriented__Raman_Data_Processed__6531,Pyroxene,Enstatite,RRUFF database,785.0,Processed,unoriented,X050068,Enstatite,MgSiO3,,"Kygole, Australia",G.R. Rossman,Caltech,,The identification of this mineral has been determined only by Raman spectroscopy,https://rruff.info/X050068,source_rruff_header/Enstatite__X050068.3__Raman__785__0__unoriented__Raman_Data_Processed__6531.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
X050068.4,Enstatite__X050068.4__Raman__785__0__unoriented__Raman_Data_Processed__6532,Pyroxene,Enstatite,RRUFF database,785.0,Processed,unoriented,X050068,Enstatite,MgSiO3,,"Kygole, Australia",G.R. Rossman,Caltech,,The identification of this mineral has been determined only by Raman spectroscopy,https://rruff.info/X050068,source_rruff_header/Enstatite__X050068.4__Raman__785__0__unoriented__Raman_Data_Processed__6532.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
X050068.5,Enstatite__X050068.5__Raman__785__0__unoriented__Raman_Data_Processed__6533,Pyroxene,Enstatite,RRUFF database,785.0,Processed,unoriented,X050068,Enstatite,MgSiO3,,"Kygole, Australia",G.R. Rossman,Caltech,,The identification of this mineral has been determined only by Raman spectroscopy,https://rruff.info/X050068,source_rruff_header/Enstatite__X050068.5__Raman__785__0__unoriented__Raman_Data_Processed__6533.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
X050069,Enstatite__X050069__Raman__785__0__unoriented__Raman_Data_Processed__6534,Pyroxene,Enstatite,RRUFF database,785.0,Processed,unoriented,X050069,Enstatite,MgSiO3,,India,G.R. Rossman,Caltech,,The identification of this mineral has been determined only by Raman spectroscopy,https://rruff.info/X050069,source_rruff_header/Enstatite__X050069__Raman__785__0__unoriented__Raman_Data_Processed__6534.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
X050193,Enstatite__X050193__Raman__785__0__unoriented__Raman_Data_Processed__6535,Pyroxene,Enstatite,RRUFF database,785.0,Processed,unoriented,X050193,Enstatite,MgSiO3,,India,G.R. Rossman,Caltech,,The identification of this mineral has been determined only by Raman spectroscopy,https://rruff.info/X050193,source_rruff_header/Enstatite__X050193__Raman__785__0__unoriented__Raman_Data_Processed__6535.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
X050070,Enstatite__X050070__Raman__785__0__unoriented__Raman_Data_Processed__6537,Pyroxene,Enstatite,RRUFF database,785.0,Processed,unoriented,X050070,Enstatite,MgSiO3,,"Webster, Jackson County, North Carolina, USA",CIT,Caltech,,The identification of this mineral has been determined only by Raman spectroscopy,https://rruff.info/X050070,source_rruff_header/Enstatite__X050070__Raman__785__0__unoriented__Raman_Data_Processed__6537.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050644,Enstatite__R050644__Raman__532__0__unoriented__Raman_Data_RAW__32740,Pyroxene,Enstatite,RRUFF database,532.0,RAW,unoriented,R050644,Enstatite,MgSiO3,(Mg0.90Fe0.10)SiO3,"Morogoro, Tanzania",Jibamitra Ganguly,RRUFF,Light brown crystal fragment,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050644,source_rruff_header/Enstatite__R050644__Raman__532__0__unoriented__Raman_Data_RAW__32740.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050644,Enstatite__R050644__Raman__780__0__unoriented__Raman_Data_RAW__32742,Pyroxene,Enstatite,RRUFF database,780.0,RAW,unoriented,R050644,Enstatite,MgSiO3,(Mg0.90Fe0.10)SiO3,"Morogoro, Tanzania",Jibamitra Ganguly,RRUFF,Light brown crystal fragment,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050644,source_rruff_header/Enstatite__R050644__Raman__780__0__unoriented__Raman_Data_RAW__32742.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060630,Enstatite__R060630__Raman__532__0__unoriented__Raman_Data_RAW__39461,Pyroxene,Enstatite,RRUFF database,532.0,RAW,unoriented,R060630,Enstatite,MgSiO3,(Mg0.89Fe0.07Al0.04)Σ=1(Si0.96Al0.04)Σ=1O3,unknown,Gemological Institute of America,RRUFF,Tan colored fragment,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060630,source_rruff_header/Enstatite__R060630__Raman__532__0__unoriented__Raman_Data_RAW__39461.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060630,Enstatite__R060630__Raman__780__0__unoriented__Raman_Data_RAW__39463,Pyroxene,Enstatite,RRUFF database,780.0,RAW,unoriented,R060630,Enstatite,MgSiO3,(Mg0.89Fe0.07Al0.04)Σ=1(Si0.96Al0.04)Σ=1O3,unknown,Gemological Institute of America,RRUFF,Tan colored fragment,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060630,source_rruff_header/Enstatite__R060630__Raman__780__0__unoriented__Raman_Data_RAW__39463.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060744,Enstatite__R060744__Raman__532__0__unoriented__Raman_Data_RAW__12668,Pyroxene,Enstatite,RRUFF database,532.0,RAW,unoriented,R060744,Enstatite,MgSiO3,(Mg0.85Fe^2+^0.13Fe^3+^0.01Mn0.01)Σ=1(Si0.99Al0.01)Σ=1O3; trace amounts of Ca; Fe^2+^ and Fe^3+^ splitted by charge balance,"Orissa, India",Herb Obodda,RRUFF,Brown transparent fragment,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060744,source_rruff_header/Enstatite__R060744__Raman__532__0__unoriented__Raman_Data_RAW__12668.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060744,Enstatite__R060744__Raman__785__0__unoriented__Raman_Data_RAW__14574,Pyroxene,Enstatite,RRUFF database,785.0,RAW,unoriented,R060744,Enstatite,MgSiO3,(Mg0.85Fe^2+^0.13Fe^3+^0.01Mn0.01)Σ=1(Si0.99Al0.01)Σ=1O3; trace amounts of Ca; Fe^2+^ and Fe^3+^ splitted by charge balance,"Orissa, India",Herb Obodda,RRUFF,Brown transparent fragment,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060744,source_rruff_header/Enstatite__R060744__Raman__785__0__unoriented__Raman_Data_RAW__14574.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070097,Enstatite__R070097__Raman__785__0__unoriented__Raman_Data_RAW__17011,Pyroxene,Enstatite,RRUFF database,785.0,RAW,unoriented,R070097,Enstatite,MgSiO3,(Mg0.93Fe0.07)Σ=1Si1.00O3,"Concord, Pennsylvania, USA",Michael Scott,RRUFF,Pale brown bladed crystals frozen in matrix,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R070097,source_rruff_header/Enstatite__R070097__Raman__785__0__unoriented__Raman_Data_RAW__17011.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070097,Enstatite__R070097__Raman__532__0__unoriented__Raman_Data_RAW__17013,Pyroxene,Enstatite,RRUFF database,532.0,RAW,unoriented,R070097,Enstatite,MgSiO3,(Mg0.93Fe0.07)Σ=1Si1.00O3,"Concord, Pennsylvania, USA",Michael Scott,RRUFF,Pale brown bladed crystals frozen in matrix,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R070097,source_rruff_header/Enstatite__R070097__Raman__532__0__unoriented__Raman_Data_RAW__17013.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070418,Enstatite__R070418__Raman__785__0__unoriented__Raman_Data_RAW__21598,Pyroxene,Enstatite,RRUFF database,785.0,RAW,unoriented,R070418,Enstatite,MgSiO3,"(Mg0.86Fe0.14)Σ=1Si1.00O3; trace amounts of Al, Ca, Mn",India,Michael Scott,RRUFF,Brown translucent fragments,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R070418,source_rruff_header/Enstatite__R070418__Raman__785__0__unoriented__Raman_Data_RAW__21598.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070418,Enstatite__R070418__Raman__532__0__unoriented__Raman_Data_RAW__21600,Pyroxene,Enstatite,RRUFF database,532.0,RAW,unoriented,R070418,Enstatite,MgSiO3,"(Mg0.86Fe0.14)Σ=1Si1.00O3; trace amounts of Al, Ca, Mn",India,Michael Scott,RRUFF,Brown translucent fragments,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R070418,source_rruff_header/Enstatite__R070418__Raman__532__0__unoriented__Raman_Data_RAW__21600.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070550,Enstatite__R070550__Raman__532__0__unoriented__Raman_Data_RAW__22712,Pyroxene,Enstatite,RRUFF database,532.0,RAW,unoriented,R070550,Enstatite,MgSiO3,(Mg0.90Fe0.10)Σ=1Si1.00O3,Tanzania,www.multicolour.com,RRUFF,"Brown, translucent, vitreous crystal fragment",The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R070550,source_rruff_header/Enstatite__R070550__Raman__532__0__unoriented__Raman_Data_RAW__22712.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070550,Enstatite__R070550__Raman__785__0__unoriented__Raman_Data_RAW__22714,Pyroxene,Enstatite,RRUFF database,785.0,RAW,unoriented,R070550,Enstatite,MgSiO3,(Mg0.90Fe0.10)Σ=1Si1.00O3,Tanzania,www.multicolour.com,RRUFF,"Brown, translucent, vitreous crystal fragment",The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R070550,source_rruff_header/Enstatite__R070550__Raman__785__0__unoriented__Raman_Data_RAW__22714.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070641,Enstatite__R070641__Raman__532__0__unoriented__Raman_Data_RAW__24255,Pyroxene,Enstatite,RRUFF database,532.0,RAW,unoriented,R070641,Enstatite,MgSiO3,,Sri Lanka,Jibamitra Ganguly,RRUFF,Translucent colorless crystalline fragment,The identification of this mineral has been confirmed by X-ray diffraction.,https://rruff.info/R070641,source_rruff_header/Enstatite__R070641__Raman__532__0__unoriented__Raman_Data_RAW__24255.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
