file_name,group_label,subtype_label,Mg#,Fe#,Ca#,Na#,K#,wave,formula,Unnamed: 10,Unnamed: 11,major_category,file_name_clean,file_path,match_method,file_exists,spectrum_id,parsed_file_name,mineral_species,source_id,source_type,spectrum_type,excitation_nm,instrument,data_level,orientation,sample_provenance,measurement_conditions,label_basis,reference,source_note,spectral_min_cm-1,spectral_max_cm-1,n_original_points,spectral_range_cm-1,file_sha256,parent_group,preprocessing_planned,augmentation_used,qc_status,qc_reason,recommended_action,split_main,split_zero_shot_protocol,rruff_header_file,rruff_official_name,rruff_official_id,rruff_ideal_chemistry,rruff_locality,rruff_owner,rruff_source,rruff_description,rruff_status,rruff_url,rruff_measured_chemistry,rruff_header_parse_status,rruff_metadata_match,rruff_metadata_match_basis,sherloc_region,sherloc_target,sherloc_scan_name,sherloc_sheet_name,sherloc_point_name,sherloc_label_column,sherloc_label_status,paper_table1_superclass,paper_table1_superclass_candidates,sherloc_training_label_usable,sherloc_source_raman_csv,sherloc_standard_workbook
Epidote__R050303__Raman__532__0__unoriented__Raman_Data_RAW__28732,,Epidote,,,,,,,,,,Other Silicates,Epidote__R050303__Raman__532__0__unoriented__Raman_Data_RAW__28732,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Epidote__R050303__Raman__532__0__unoriented__Raman_Data_RAW__28732.csv,fallback_augmented_dir_name_match,True,PARENT_0581,Epidote__R050303__Raman__532__0__unoriented__Raman_Data_RAW__28732.csv,Epidote,R050303,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,109.71,1304.88,2480,109.71-1304.88,24bca70f71af743776a31e0eae79bb4938f712c74dd7fa232c255f648c11fb03,RRUFF database__R050303,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,D:\dyt\raman\pigeonite\pigeonite\Epidote__R050303__Raman__532__0__unoriented__Raman_Data_RAW__28732.txt,Epidote,R050303,Ca2Fe^3+^Al2(Si2O7)(SiO4)O(OH),"San Martin mine, Zacatecas, Mexico",RRUFF,Eugene Schlepp,Green elongated prismatic crystals,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050303,Ca2.00Al2.00(Fe^3+^0.97Al0.03)(SiO4)(Si2O7)O(OH),ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id,,,,,,,,,,,,
Epidote__R050303__Raman__780__0__unoriented__Raman_Data_RAW__28734,,Epidote,,,,,,,,,,Other Silicates,Epidote__R050303__Raman__780__0__unoriented__Raman_Data_RAW__28734,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Epidote__R050303__Raman__780__0__unoriented__Raman_Data_RAW__28734.csv,fallback_augmented_dir_name_match,True,PARENT_0582,Epidote__R050303__Raman__780__0__unoriented__Raman_Data_RAW__28734.csv,Epidote,R050303,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,109.88,1286.24,2441,109.88-1286.24,a58d4fb5ad23fac5250dc23d8f73deb20d54a13c8787fef38699f1505e90233e,RRUFF database__R050303,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,D:\dyt\raman\pigeonite\pigeonite\Epidote__R050303__Raman__780__0__unoriented__Raman_Data_RAW__28734.txt,Epidote,R050303,Ca2Fe^3+^Al2(Si2O7)(SiO4)O(OH),"San Martin mine, Zacatecas, Mexico",RRUFF,Eugene Schlepp,Green elongated prismatic crystals,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050303,Ca2.00Al2.00(Fe^3+^0.97Al0.03)(SiO4)(Si2O7)O(OH),ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id,,,,,,,,,,,,
Epidote__R070205__Raman__785__0__unoriented__Raman_Data_RAW__19340,,Epidote,,,,,,,,,,Other Silicates,Epidote__R070205__Raman__785__0__unoriented__Raman_Data_RAW__19340,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Epidote__R070205__Raman__785__0__unoriented__Raman_Data_RAW__19340.csv,fallback_augmented_dir_name_match,True,PARENT_0583,Epidote__R070205__Raman__785__0__unoriented__Raman_Data_RAW__19340.csv,Epidote,R070205,RRUFF database,Raman,785.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,148.308,1227.29,2239,148.308-1227.29,50314da5922ece009b8f9d2f11d068b830bad4dd1f1a2d76c68970bf3a6527bd,RRUFF database__R070205,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,D:\dyt\raman\pigeonite\pigeonite\Epidote__R070205__Raman__785__0__unoriented__Raman_Data_RAW__19340.txt,Epidote,R070205,Ca2Fe^3+^Al2(Si2O7)(SiO4)O(OH),"Jebel Shacro, Morocco",RRUFF,Renato and Adriana Pagano,Red-purple prismatic crystals,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,https://rruff.info/R070205,"(Ca1.96Mn^2+^0.04)Σ=2(Fe^3+^0.72Al0.22Mn^3+^0.06)Σ=1Al2.00(Si2.00O7)(Si1.00O4)O(OH); OH assumed by stoichiometry, Mn2+ and Mn3+ splitted by charge balance",ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id,,,,,,,,,,,,
Epidote__R070205__Raman__532__0__unoriented__Raman_Data_RAW__19342,,Epidote,,,,,,,,,,Other Silicates,Epidote__R070205__Raman__532__0__unoriented__Raman_Data_RAW__19342,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Epidote__R070205__Raman__532__0__unoriented__Raman_Data_RAW__19342.csv,fallback_augmented_dir_name_match,True,PARENT_0584,Epidote__R070205__Raman__532__0__unoriented__Raman_Data_RAW__19342.csv,Epidote,R070205,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,151.146,1306.78,2398,151.146-1306.78,08748372b21f5b8c37ad09094695bfd419101fa593635228d644ad9156757b18,RRUFF database__R070205,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,D:\dyt\raman\pigeonite\pigeonite\Epidote__R070205__Raman__532__0__unoriented__Raman_Data_RAW__19342.txt,Epidote,R070205,Ca2Fe^3+^Al2(Si2O7)(SiO4)O(OH),"Jebel Shacro, Morocco",RRUFF,Renato and Adriana Pagano,Red-purple prismatic crystals,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,https://rruff.info/R070205,"(Ca1.96Mn^2+^0.04)Σ=2(Fe^3+^0.72Al0.22Mn^3+^0.06)Σ=1Al2.00(Si2.00O7)(Si1.00O4)O(OH); OH assumed by stoichiometry, Mn2+ and Mn3+ splitted by charge balance",ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id,,,,,,,,,,,,
Epidote__R100129__Raman__532__0__unoriented__Raman_Data_RAW__34465,,Epidote,,,,,,,,,,Other Silicates,Epidote__R100129__Raman__532__0__unoriented__Raman_Data_RAW__34465,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Epidote__R100129__Raman__532__0__unoriented__Raman_Data_RAW__34465.csv,fallback_augmented_dir_name_match,True,PARENT_0585,Epidote__R100129__Raman__532__0__unoriented__Raman_Data_RAW__34465.csv,Epidote,R100129,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,92.4815,1302.6,2511,92.4815-1302.6,dc93808ceb6e978795a1499d4e93f50f6d40148fcf82f251c73d7e8f7d4bb098,RRUFF database__R100129,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,test,earth_train_pool,D:\dyt\raman\pigeonite\pigeonite\Epidote__R100129__Raman__532__0__unoriented__Raman_Data_RAW__34465.txt,Epidote,R100129,Ca2Fe^3+^Al2(Si2O7)(SiO4)O(OH),Pakistan-Afganistan,RRUFF,William W. Pinch,Dark green cut gemstone,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,https://rruff.info/R100129,,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id,,,,,,,,,,,,
Epidote__R100129__Raman__780__0__unoriented__Raman_Data_RAW__34467,,Epidote,,,,,,,,,,Other Silicates,Epidote__R100129__Raman__780__0__unoriented__Raman_Data_RAW__34467,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Epidote__R100129__Raman__780__0__unoriented__Raman_Data_RAW__34467.csv,fallback_augmented_dir_name_match,True,PARENT_0586,Epidote__R100129__Raman__780__0__unoriented__Raman_Data_RAW__34467.csv,Epidote,R100129,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,124.354,1284.81,2408,124.354-1284.81,d757940858715894bb1507c105b0a260d33e01a198b93bbe3fb9ceca2a667eea,RRUFF database__R100129,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,test,earth_train_pool,D:\dyt\raman\pigeonite\pigeonite\Epidote__R100129__Raman__780__0__unoriented__Raman_Data_RAW__34467.txt,Epidote,R100129,Ca2Fe^3+^Al2(Si2O7)(SiO4)O(OH),Pakistan-Afganistan,RRUFF,William W. Pinch,Dark green cut gemstone,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,https://rruff.info/R100129,,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id,,,,,,,,,,,,
Epidote__R100148__Raman__532__0__unoriented__Raman_Data_RAW__34593,,Epidote,,,,,,,,,,Other Silicates,Epidote__R100148__Raman__532__0__unoriented__Raman_Data_RAW__34593,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Epidote__R100148__Raman__532__0__unoriented__Raman_Data_RAW__34593.csv,fallback_augmented_dir_name_match,True,PARENT_0587,Epidote__R100148__Raman__532__0__unoriented__Raman_Data_RAW__34593.csv,Epidote,R100148,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,92.4815,1302.6,2511,92.4815-1302.6,a24163b6fb5068000fd4cdcaf8c3016e3cd967df7909078e888a5aeef6bddcaf,RRUFF database__R100148,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,val,earth_train_pool,D:\dyt\raman\pigeonite\pigeonite\Epidote__R100148__Raman__532__0__unoriented__Raman_Data_RAW__34593.txt,Epidote,R100148,Ca2Fe^3+^Al2(Si2O7)(SiO4)O(OH),Ethiopia,RRUFF,William W. Pinch,Single dark green prismatic crystal,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,https://rruff.info/R100148,,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id,,,,,,,,,,,,
Epidote__R100148__Raman__780__0__unoriented__Raman_Data_RAW__34595,,Epidote,,,,,,,,,,Other Silicates,Epidote__R100148__Raman__780__0__unoriented__Raman_Data_RAW__34595,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Epidote__R100148__Raman__780__0__unoriented__Raman_Data_RAW__34595.csv,fallback_augmented_dir_name_match,True,PARENT_0588,Epidote__R100148__Raman__780__0__unoriented__Raman_Data_RAW__34595.csv,Epidote,R100148,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,161.477,1284.81,2331,161.477-1284.81,b015fd8d13db453fa8ff52e0382f12fc1213cb909247957b37e897edf67b8b33,RRUFF database__R100148,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,val,earth_train_pool,D:\dyt\raman\pigeonite\pigeonite\Epidote__R100148__Raman__780__0__unoriented__Raman_Data_RAW__34595.txt,Epidote,R100148,Ca2Fe^3+^Al2(Si2O7)(SiO4)O(OH),Ethiopia,RRUFF,William W. Pinch,Single dark green prismatic crystal,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,https://rruff.info/R100148,,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id,,,,,,,,,,,,
Epidote__R110127__Raman__532__0__unoriented__Raman_Data_RAW__35621,,Epidote,,,,,,,,,,Other Silicates,Epidote__R110127__Raman__532__0__unoriented__Raman_Data_RAW__35621,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Epidote__R110127__Raman__532__0__unoriented__Raman_Data_RAW__35621.csv,fallback_augmented_dir_name_match,True,PARENT_0589,Epidote__R110127__Raman__532__0__unoriented__Raman_Data_RAW__35621.csv,Epidote,R110127,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,180.648,1303.02,2329,180.648-1303.02,f4681c5bd5560bb5824b3a699f3eb824daad6d69ffb6a3c39ae2f736811cf280,RRUFF database__R110127,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,D:\dyt\raman\pigeonite\pigeonite\Epidote__R110127__Raman__532__0__unoriented__Raman_Data_RAW__35621.txt,Epidote,R110127,Ca2Fe^3+^Al2(Si2O7)(SiO4)O(OH),"Alchori, Pakistan",RRUFF,Jack Lowell,"Pale brown transparent prismatic crystals associated with green diopside, R110128",The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,https://rruff.info/R110127,,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id,,,,,,,,,,,,
Epidote__R110127__Raman__780__0__unoriented__Raman_Data_RAW__35619,,Epidote,,,,,,,,,,Other Silicates,Epidote__R110127__Raman__780__0__unoriented__Raman_Data_RAW__35619,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Epidote__R110127__Raman__780__0__unoriented__Raman_Data_RAW__35619.csv,fallback_augmented_dir_name_match,True,PARENT_0590,Epidote__R110127__Raman__780__0__unoriented__Raman_Data_RAW__35619.csv,Epidote,R110127,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,94.0141,1285.32,2472,94.0141-1285.32,23dbac476636b3abe74afccb0a7531a0d477c39f9909c25c40c60f9fac334ba9,RRUFF database__R110127,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,D:\dyt\raman\pigeonite\pigeonite\Epidote__R110127__Raman__780__0__unoriented__Raman_Data_RAW__35619.txt,Epidote,R110127,Ca2Fe^3+^Al2(Si2O7)(SiO4)O(OH),"Alchori, Pakistan",RRUFF,Jack Lowell,"Pale brown transparent prismatic crystals associated with green diopside, R110128",The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,https://rruff.info/R110127,,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id,,,,,,,,,,,,
