materialized_spectrum_id,parent_spectrum_id,model_label,subtype_label,source_type,source_id,split_main,is_augmented,materialized_file_path,materialized_file_sha256,augmentation_seed,augmentation_parameters_json
PARENT_0111,PARENT_0111,Pyroxene,Ferrosilite,RRUFF database,R070386,val,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0111__original.csv,e3e15d0ddc5a35a59f636867899f5d34ed9428b8c24f32e86cceefc489281bb3,,
PARENT_0112,PARENT_0112,Pyroxene,Ferrosilite,RRUFF database,R070386,val,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0112__original.csv,c82809ea675c4344358e1bece269033d693fba2901e986026a246c21835af8f7,,
PARENT_0113,PARENT_0113,Pyroxene,Ferrosilite,RRUFF database,R070387,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0113__original.csv,a19f3fbaa1dee9a28cb6d622cc49274d4b486e0bafe6ec80014eb749b196ab71,,
PARENT_0114,PARENT_0114,Pyroxene,Ferrosilite,RRUFF database,R070387,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0114__original.csv,9c10b0e8616fb3d9831e56295cdc113f802d5081bc365c0aabbef88ec0749a51,,
PARENT_0115,PARENT_0115,Pyroxene,Jadeite,RRUFF database,R050220,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0115__original.csv,be30fe31d7842a2886134e293d5a5741bdab8d6cb8a7fb120859e1a7a6ffc00a,,
PARENT_0116,PARENT_0116,Pyroxene,Jadeite,RRUFF database,R050220,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0116__original.csv,e82f2afbfef4240297057c02c9b00f55d39606b21d4c1d91a30b624a01cf1eb5,,
PARENT_0117,PARENT_0117,Pyroxene,Jadeite,RRUFF database,R050220,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0117__original.csv,d89da24afae4c7d5faf59e776d5be4437665c7cc3ccb4e7eb8f96f7355b249aa,,
PARENT_0118,PARENT_0118,Pyroxene,Johannsenite,RRUFF database,R140753,test,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0118__original.csv,a63643e0829cdf02e2164d334d32e5fb832c620598c38ee50ff756df77c92185,,
PARENT_0119,PARENT_0119,Pyroxene,Johannsenite,RRUFF database,R140753,test,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0119__original.csv,e7787a514380ad7cc6e192abd6c994912c54a9e896f3f772bf5beb663d75e45b,,
PARENT_0120,PARENT_0120,Pyroxene,Kanoite,RRUFF database,R061134,val,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0120__original.csv,03a53be297f0ff99dc6e8c3ca5387a768a83a4c8536a457262cf4ae1915a9f26,,
PARENT_0121,PARENT_0121,Pyroxene,Kanoite,RRUFF database,R061134,val,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0121__original.csv,5892d98fba3de63101d54265c1be13ef1aa8c2af449d33443bcc56ec22a5bfcd,,
PARENT_0122,PARENT_0122,Pyroxene,Kosmochlor,RRUFF database,R120015,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0122__original.csv,b5eb057a6558ada6f1bded2702c6c6bc823de220c21e6c6da3a746b044c04b57,,
PARENT_0123,PARENT_0123,Pyroxene,Kushiroite,RRUFF database,R110134,test,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0123__original.csv,580d01138cef4a0692f0c8242e05e6dd4a9a6cce00ab1f5e7c9dd4d4f333345d,,
PARENT_0124,PARENT_0124,Pyroxene,Kushiroite,RRUFF database,R110134,test,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0124__original.csv,cd194c77f90eaa2a1bc6974fd9d13e9237fcfdfbe2a859328c76b82c654cf5e0,,
PARENT_0125,PARENT_0125,Pyroxene,Omphacite,RRUFF database,R061129,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0125__original.csv,f133e83157a4924cf15f149a49557e8202caa1f73c635cfd1036e2429f7479bb,,
PARENT_0126,PARENT_0126,Pyroxene,Omphacite,RRUFF database,R061129,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0126__original.csv,375231d779212b0a62e3dfc5387bf5428e93d1ee23436a04d8b98fca00a530c5,,
PARENT_0127,PARENT_0127,Pyroxene,Omphacite,RRUFF database,R110038,test,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0127__original.csv,35b28bde0a8c19822ebc89cce93568f090a368f7f642e7702d33ac3490814127,,
PARENT_0128,PARENT_0128,Pyroxene,Omphacite,RRUFF database,R110038,test,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0128__original.csv,6fdc2f4a2998f0276beb42f6cc396fc0cea30af6ee4b6ad980e76bee65535946,,
PARENT_0129,PARENT_0129,Pyroxene,Petedunnite,RRUFF database,R070207,val,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0129__original.csv,8b40db57e3edf59d7e6a8d857a4c0d426a0b0a333c7408d1c5532e4bcbc64507,,
PARENT_0130,PARENT_0130,Pyroxene,Petedunnite,RRUFF database,R070207,val,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0130__original.csv,b8e36be26f614de9948f93f6a0ed5685f3df888437c912cc62d825ca8541241b,,
PARENT_0131,PARENT_0131,Pyroxene,Spodumene,RRUFF database,R040050,test,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0131__original.csv,eca3ae6de9e245621b196e7505c2106d0de95ab5556802c6bfc654819a176b57,,
PARENT_0132,PARENT_0132,Pyroxene,Spodumene,RRUFF database,R040050,test,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0132__original.csv,6fa5036de0309b2dd11934783e6f65e23f88d8e369f54e2b5dde531576f38b80,,
PARENT_0133,PARENT_0133,Pyroxene,Spodumene,RRUFF database,R040050,test,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0133__original.csv,913c41f102ab0c73d239a1e17ee68368a03225060edcbf5a9c662e33c81e26f5,,
PARENT_0134,PARENT_0134,Pyroxene,Spodumene,RRUFF database,X050152,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0134__original.csv,d3a9f9e97b832ad76f72d437ffec30f2a3b5f193b4f915fb34cb592dd1ea58c0,,
PARENT_0135,PARENT_0135,Pyroxene,Spodumene,RRUFF database,X050153.4,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0135__original.csv,21c73ab4e952fe5b410c50ec35850b58a0ae93a2affaeffd0912970b27ead522,,
PARENT_0136,PARENT_0136,Pyroxene,Spodumene,RRUFF database,X050154,test,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0136__original.csv,5ffb78db3eda41af494f85207f669e6870c953f0338a3f4d34c20db538050b7f,,
PARENT_0137,PARENT_0137,Pyroxene,Spodumene,RRUFF database,X050155.4,val,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0137__original.csv,0a9d0b3897b6e27cf4107d935f5094044b02c98b3a20b54a2020238603758ff0,,
PARENT_0138,PARENT_0138,Pyroxene,Spodumene,RRUFF database,X050155.3,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0138__original.csv,2bfefd0944a7bc1b5f4a500df8df9dc2cc62e16bf5436d2971a9ea5dd5a9845f,,
PARENT_0139,PARENT_0139,Pyroxene,Spodumene,RRUFF database,R050252,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0139__original.csv,46e7948a9693b6d23f0fa4da0a64ecdf79ad772499a317cdcfdc03a747873fc0,,
PARENT_0140,PARENT_0140,Pyroxene,Spodumene,RRUFF database,R050252,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0140__original.csv,69f316427ade441fdeb97bb3e371e4b94a2cdc27add2d593b1298fbb9209af30,,
PARENT_0141,PARENT_0141,Pyroxene,Spodumene,RRUFF database,R050252,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0141__original.csv,b417b00cdc00d842da694ab88516eeb554dc51cb2f36c14c9e8d07a4968068a3,,
PARENT_0142,PARENT_0142,Pyroxene,Spodumene,RRUFF database,R060039,test,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0142__original.csv,0ecd6e65a75811c8e65f766ed15ae0534e69d68a8ae91f9e8f5cfcad933cc525,,
PARENT_0143,PARENT_0143,Pyroxene,Spodumene,RRUFF database,R060039,test,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0143__original.csv,282223859ab9f0fb7287f637e7e0e9c28bb1626605e721df7f2826a20b452694,,
PARENT_0144,PARENT_0144,Plagioclase,Labradorite,RRUFF database,X050108,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0144__original.csv,4e1975d325cff22b234f85032c761eb50ac23c7af298bdf97406e4477fcdbf9f,,
PARENT_0145,PARENT_0145,Plagioclase,Labradorite,RRUFF database,X050110,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0145__original.csv,86cdaaaf39c71828d45fe88d79ba8e4cd7387ec3ef890555c129b8a9fefd3327,,
PARENT_0146,PARENT_0146,Plagioclase,Labradorite,RRUFF database,X050111,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0146__original.csv,c0efdc0727e79bc59d9a585030257dd33ee2dc31f51faec6fdef2903295b4955,,
PARENT_0147,PARENT_0147,Plagioclase,Labradorite,RRUFF database,X050189,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0147__original.csv,d24e21ca2a7a69104ee58930af0d3f0f15f56e3c4a0bc8899d7e84c04979cde1,,
PARENT_0148,PARENT_0148,Plagioclase,Albite,RRUFF database,R040068,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0148__original.csv,f8e2c207fe7d7eb5c299a5f55566435fa80d9388124a30dc57f8080d9104cc1c,,
PARENT_0149,PARENT_0149,Plagioclase,Albite,RRUFF database,R040068,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0149__original.csv,b1b21b6c9b08d78874df4f07020a3e4293cc02081a29b6642aec264ff0475188,,
PARENT_0150,PARENT_0150,Plagioclase,Albite,RRUFF database,R040068,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0150__original.csv,2c934ef9e9233415a1b34b23fa784eedd77506b6247b68af5a8c25d7467cd07b,,
PARENT_0151,PARENT_0151,Plagioclase,Albite,RRUFF database,R040129,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0151__original.csv,5a3f6a84c910c055fba2d4bcb5e8f6363a6b9d662ed5c31b86cdaaf96166679f,,
PARENT_0152,PARENT_0152,Plagioclase,Albite,RRUFF database,R040129,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0152__original.csv,59f8b6b373fdc6bb9acda9020afdf6970566a0ca05baf8d8b435b29619501422,,
PARENT_0153,PARENT_0153,Plagioclase,Albite,RRUFF database,R040129,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0153__original.csv,78b1dfb015048b381049ce67babd1835d82caca48a65206fc4119a76b0031fd4,,
PARENT_0154,PARENT_0154,Plagioclase,Albite,RRUFF database,X050005,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0154__original.csv,a80bd531f9e0fe324b9d212210032125f4100c86736d248ad17105b32ae34119,,
PARENT_0155,PARENT_0155,Plagioclase,Albite,RRUFF database,X050006,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0155__original.csv,1eac2ecf5ce70a273d757ace7986deee401fffacf8aa1d4a0374df100bed770c,,
PARENT_0156,PARENT_0156,Plagioclase,Albite,RRUFF database,X050007,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0156__original.csv,1981e71db83fe2c1e8265f69c369787ef380dbb164b39c64817c8bf7570eeb0d,,
PARENT_0157,PARENT_0157,Plagioclase,Albite,RRUFF database,X050008,test,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0157__original.csv,80bd1768d4b2f946857debf18b21ee317f8f0d1c44accd53d9c4ae13ab2184ea,,
PARENT_0158,PARENT_0158,Plagioclase,Albite,RRUFF database,X050014,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0158__original.csv,72c351b2ac005d58f458cf0f3900a12f7c184ecc869498242faf65209c364982,,
PARENT_0159,PARENT_0159,Plagioclase,Albite,RRUFF database,X050127,test,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0159__original.csv,93ed9736bff61082cb20f8766acc4cb476ade834e9312f951ca9cd4b64f5bf7e,,
PARENT_0160,PARENT_0160,Plagioclase,Albite,RRUFF database,R050253,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0160__original.csv,b24c90fe515d219e8c37da7c390e7fe81282e2abba51eef69a7f71777deb1ce0,,
PARENT_0161,PARENT_0161,Plagioclase,Albite,RRUFF database,R050253,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0161__original.csv,de10b94bc0d707f580f8e891083247acfa77e7802c21128a44617d0f63cb262b,,
PARENT_0162,PARENT_0162,Plagioclase,Albite,RRUFF database,R050253,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0162__original.csv,366d74112633d927cfa99bf062d054795fbfc6b0aa4f8eca122fa660ac5209c8,,
PARENT_0163,PARENT_0163,Plagioclase,Albite,RRUFF database,R050402,test,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0163__original.csv,b2f061750a16858e897e06312774a3810f93c1b750d7bb2fdeffdcf0a0925e2f,,
PARENT_0164,PARENT_0164,Plagioclase,Albite,RRUFF database,R050402,test,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0164__original.csv,8302c74cf93bf5585687faa1833af58184ac2f56db87ebdae9065867ae2d1a89,,
PARENT_0165,PARENT_0165,Plagioclase,Albite,RRUFF database,R050402,test,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0165__original.csv,0fe73614b67b656232397aa5981f054d007eecc8592fd290d979e72f836ac2ec,,
PARENT_0166,PARENT_0166,Plagioclase,Albite,RRUFF database,R060054,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0166__original.csv,4fbd4c70b59c4bca0b84f47dd5e9eafdc9c8364b0c04ab554617a5193982884d,,
PARENT_0167,PARENT_0167,Plagioclase,Albite,RRUFF database,R060054,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0167__original.csv,213593a9afbb880e63b716a5aaf757a5b13003968c0ce1db05ebae630690c9b0,,
PARENT_0168,PARENT_0168,Plagioclase,Albite,RRUFF database,R070268,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0168__original.csv,1b15512e12706afe0b75df2b3ffcc0134d28b88e083a23ea677ea2e73d408fac,,
PARENT_0169,PARENT_0169,Plagioclase,Albite,RRUFF database,R070268,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0169__original.csv,40127952884166084204d11360e0f1e9bda96ba6cee0189605921fbb4b7ef505,,
PARENT_0170,PARENT_0170,Plagioclase,Albite,RRUFF database,R100169,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0170__original.csv,ec6bc7b50ee2d12e45100f3a9357d0e0e8d17abe0a6058446114368cba8b0827,,
PARENT_0171,PARENT_0171,Plagioclase,Albite,RRUFF database,R100169,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0171__original.csv,d1c1eb40a58af85daf6d2cf941c290cfe56cf33503825df04d463c0707b297bd,,
PARENT_0172,PARENT_0172,Plagioclase,Albite,RRUFF database,R230008,test,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0172__original.csv,fcc9f9300bf9d26c6f6fc228d1287dc7a491c5d2c56576e3f17eaaf461e83e5b,,
PARENT_0173,PARENT_0173,Plagioclase,Andesine,RRUFF database,X050013,test,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0173__original.csv,04ca045a7cb190c0cad7d1d7a1d1096fe710ae0e8799bb9e5e1033e219bef486,,
PARENT_0174,PARENT_0174,Plagioclase,Anorthite,RRUFF database,R040059,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0174__original.csv,e38bb1c173fdc15b3068d04f23ed799f40b49cc3dd6a412c11979f131c1d5ffd,,
PARENT_0175,PARENT_0175,Plagioclase,Anorthite,RRUFF database,R040059,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0175__original.csv,590f72cfd6a49c8cc0d0d2ef8f452de3e84d68625ee1ec0c7810beb403b39c88,,
PARENT_0176,PARENT_0176,Plagioclase,Anorthite,RRUFF database,R040059,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0176__original.csv,01032101995d6051240528142d3f5f5cd54014569d037d411fbaacc51ee22154,,
PARENT_0177,PARENT_0177,Plagioclase,Anorthite,RRUFF database,R050104,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0177__original.csv,52f9e06e65124137a2366b7f6c90b9277a9588b556af650db6efc6f78e9809bc,,
PARENT_0178,PARENT_0178,Plagioclase,Anorthite,RRUFF database,R050104,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0178__original.csv,e3aba8886c7c4731ece67d6399a302463b62f1b60332642576d65798656a547e,,
PARENT_0179,PARENT_0179,Plagioclase,Anorthite,RRUFF database,R050104,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0179__original.csv,7e6ffa850dc1910ca3ab459569b49305c601791d211b131ab5435001de40ac1e,,
PARENT_0180,PARENT_0180,Plagioclase,Anorthite,RRUFF database,X050020,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0180__original.csv,f49c3b781f16b767899392bfe20841d664a43785bb457e3eb183f1da6cd3a4f1,,
PARENT_0181,PARENT_0181,Plagioclase,Anorthite,RRUFF database,X050021,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0181__original.csv,83fd42a62154fb3260471219dcd8310a713b71be9a415ec9911de5ab44072333,,
PARENT_0182,PARENT_0182,Plagioclase,Anorthite,RRUFF database,R060082,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0182__original.csv,bafcd5d642a77f505dd5c711802c144825932da136189baa2550a0b7b0c8d5f9,,
PARENT_0183,PARENT_0183,Plagioclase,Anorthite,RRUFF database,R060082,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0183__original.csv,01e2a5577f300a0bb5bd38fc90b0d244145072e8d3d91c0827caace4620a0633,,
PARENT_0184,PARENT_0184,Plagioclase,Anorthite,RRUFF database,R060193,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0184__original.csv,62d9d3a87489b53914404c984e4e60c6bb6416cb56b51fb089a014ed75cae584,,
PARENT_0185,PARENT_0185,Plagioclase,Anorthite,RRUFF database,R060221,val,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0185__original.csv,1d6b9f6ce01c5aa5d96a1647faf2ff20154288c5d6ba8f90e6414aaad740b81e,,
PARENT_0186,PARENT_0186,Plagioclase,Anorthite,RRUFF database,R060221,val,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0186__original.csv,2b5f02029039afb539f68647c72aa09421082196c10897dc25630babd87e2f85,,
PARENT_0187,PARENT_0187,Plagioclase,Anorthite,RRUFF database,R060275,val,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0187__original.csv,cb9e4856a43b15748a4cfb942e1c10599ee6678e594db65ed46f40593984a62b,,
PARENT_0188,PARENT_0188,Plagioclase,Anorthite,RRUFF database,R060275,val,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0188__original.csv,c751140474e930e71ec11f721cf40e81fcdd03d569c186f35892294c0d548885,,
PARENT_0189,PARENT_0189,Plagioclase,Anorthite,RRUFF database,R070510,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0189__original.csv,08a0cbc29c5e03cea97d64eddebd4dc060d18a2c92420411879bfdf01c4d72a6,,
PARENT_0190,PARENT_0190,Plagioclase,Anorthite,RRUFF database,R070510,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0190__original.csv,880e97daaa9f4b283f360a4ba6ef60fda11a606f6def0eaa8f44595fff2b5201,,
PARENT_0191,PARENT_0191,Plagioclase,Anorthite,RRUFF database,R070598,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0191__original.csv,af5eae319e9af32c8316213245f5f4f9bd5348021b83ca4138521b5cd3eec02f,,
PARENT_0192,PARENT_0192,Plagioclase,Anorthite,RRUFF database,R070598,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0192__original.csv,f4d756bec62e7240ecbf8c088fa6b3f695867757f27856c103d1626b6f4bd9a4,,
PARENT_0193,PARENT_0193,Plagioclase,Anorthite,RRUFF database,R100170,val,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0193__original.csv,e8d3f058eb93f63b2fff96347bca05167ad82a8345afec1a9c032377495ed45a,,
PARENT_0194,PARENT_0194,Plagioclase,Anorthite,RRUFF database,R100170,val,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0194__original.csv,8e5efd6a842ae314f7581ca689409bef462a97fba6127305f47f315148866b6d,,
PARENT_0195,PARENT_0195,Other Silicates,Buddingtonite,RRUFF database,R061115,val,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0195__original.csv,bfeef5fd6f5a50be1717bee9b1c9bcbfc8204023c14ebf06449fba250e652301,,
PARENT_0196,PARENT_0196,Other Silicates,Buddingtonite,RRUFF database,R061115,val,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0196__original.csv,7266a4c480084823fed5e4b396e98afc6d663b472c3411f0aba0592223cb338f,,
PARENT_0197,PARENT_0197,Plagioclase,Bytownite,RRUFF database,X050032,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0197__original.csv,bdc54a6e9c5183f35e8b5abb6a531df23afe064ce8a0a98f98f719cbbf5ed5a5,,
PARENT_0198,PARENT_0198,Plagioclase,Bytownite,RRUFF database,X050033,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0198__original.csv,6eb08f1fe8424a35ddba8c881c591b19b89995cdda4a1011cc44f1c4de63d622,,
PARENT_0199,PARENT_0199,K-Feldspar,Celsian,RRUFF database,R060152,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0199__original.csv,9ff8cabbbae49f340685fa3e107fce9eaa63debad444d0ca8e9dd1a38b07475a,,
PARENT_0200,PARENT_0200,K-Feldspar,Celsian,RRUFF database,R060152,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0200__original.csv,88c01f0a6b10fd51df76c9d2ab5b34b15b2e558dcced0f095d571b35879f7c3d,,
PARENT_0201,PARENT_0201,K-Feldspar,Celsian,RRUFF database,R060460,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0201__original.csv,1872f73b02daedd3278812f62fee0d5baf513cd7aa758fd50f81ce2651cbc4d8,,
PARENT_0202,PARENT_0202,K-Feldspar,Celsian,RRUFF database,R060460,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0202__original.csv,0578c369f46ce254e8fbaa9fdff061678d915a99c42fd3a230b61b5f29984b4a,,
PARENT_0203,PARENT_0203,K-Feldspar,Celsian,RRUFF database,R170048,train,no,data\materialized_augmented_review_ready_v1\spectra\PARENT_0203__original.csv,54e4ba13529f99bb96e3b6efd6f101ee3b275e390657d2c6a8d22fc64b601ec9,,
