spectrum_id,source_type_normalized,training_role,split_v2,label_category_final,mineral_species_final,raman_qc_decision,raman_qc_reason,qc_snr_robust,qc_band_count,qc_top_band_prominence,qc_continuum_fraction,qc_spike_fraction,rruff_status,file_path
PARENT_0832,Lab-acquired DUV spectra,duv_supervised_reference,val,Sulfate,Fe II Sulfate,main_training_keep,passes_provenance_and_spectral_quality_checks,131.01506749932872,5,0.9999999999999908,0.00824733071724947,0.0013651877133105802,,d:\dyt\raman\pigeonite\data\DUV-Fe II Sulfate.csv
PARENT_0833,Lab-acquired DUV spectra,duv_supervised_reference,val,Sulfate,Fe III Sulfate,main_training_keep,passes_provenance_and_spectral_quality_checks,16.36847297296209,16,0.9999999999999892,0.0609850310254745,0.00516795865633075,,d:\dyt\raman\pigeonite\data\DUV-Fe III Sulfate.csv
PARENT_0836,Lab-acquired DUV spectra,duv_supervised_reference,train,Sulfate,Gypsum,main_training_keep,passes_provenance_and_spectral_quality_checks,103595887200000.11,8,0.9973268593744593,0.010117747998309336,0.0,,d:\dyt\raman\pigeonite\data\DUV-Gypsum.csv
PARENT_0844,Lab-acquired DUV spectra,duv_supervised_reference,val,Sulfate,Kieserite,main_training_keep,passes_provenance_and_spectral_quality_checks,110670955199999.98,3,0.999999999999991,0.08241662543352571,0.0,,d:\dyt\raman\pigeonite\data\DUV-Kieserite.csv
PARENT_0848,Lab-acquired DUV spectra,duv_supervised_reference,train,Sulfate,Melanterite,main_training_keep,passes_provenance_and_spectral_quality_checks,99.78510966547749,7,0.9999999999999907,0.015946612410925563,0.0019828155981493722,,d:\dyt\raman\pigeonite\data\DUV-Melanterite.csv
PARENT_0850,Lab-acquired DUV spectra,duv_supervised_reference,train,Sulfate,Mg Sulfate,main_training_keep,passes_provenance_and_spectral_quality_checks,59.140406612505316,10,0.9998329531762531,0.047827680460090206,0.01040988939492518,,d:\dyt\raman\pigeonite\data\DUV-Mg Sulfate.csv
PARENT_0854,Lab-acquired DUV spectra,duv_supervised_reference,test,Sulfate,Na Sulfate,main_training_keep,passes_provenance_and_spectral_quality_checks,71843969999999.9,3,0.98965862572058,0.00523526198774859,0.0,,d:\dyt\raman\pigeonite\data\DUV-Na Sulfate.csv
PARENT_0856,Lab-acquired DUV spectra,duv_supervised_reference,train,Sulfate,Natroalunite-jarosite,main_training_keep,passes_provenance_and_spectral_quality_checks,47.6938699959636,41,0.9999999999999901,0.027309785759911866,0.017943409247757072,,d:\dyt\raman\pigeonite\data\DUV-Natroalunite-jarosite.csv
PARENT_0857,Lab-acquired DUV spectra,duv_supervised_reference,test,Sulfate,Natroalunite,main_training_keep,passes_provenance_and_spectral_quality_checks,106204139999999.83,4,0.9999999999999909,0.013237484680066117,0.0,,d:\dyt\raman\pigeonite\data\DUV-Natroalunite.csv
PARENT_0858,Lab-acquired DUV spectra,duv_supervised_reference,train,Sulfate,Natrojarosite,main_training_keep,passes_provenance_and_spectral_quality_checks,41.65264369444076,43,0.99999999999999,0.027425422166617783,0.004467609828741623,,d:\dyt\raman\pigeonite\data\DUV-Natrojarosite.csv
PARENT_0868,Lab-acquired DUV spectra,duv_supervised_reference,train,Sulfate,Thenardite,main_training_keep,passes_provenance_and_spectral_quality_checks,85900409999999.97,2,0.998145791977774,0.007314191843861655,0.0,,d:\dyt\raman\pigeonite\data\DUV-Thenardite.csv
PARENT_0892,Lab-acquired DUV spectra,duv_supervised_reference,train,Sulfate,Anhydrite1,main_training_keep,passes_provenance_and_spectral_quality_checks,36.1302717770459,5,0.9998517255834087,0.0014318998932116777,0.0,,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Anhydrite1.csv
PARENT_0894,Lab-acquired DUV spectra,duv_supervised_reference,train,Sulfate,Epsomite1,main_training_keep,passes_provenance_and_spectral_quality_checks,55.08715914676276,6,0.9999999999990216,0.0008472444710438584,0.0,,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Epsomite1.csv
PARENT_0895,Lab-acquired DUV spectra,duv_supervised_reference,train,Sulfate,Gypsum1,main_training_keep,passes_provenance_and_spectral_quality_checks,46.23704237046742,5,0.9976993346891461,0.0016468807393832717,0.0,,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Gypsum1.csv
PARENT_0896,Lab-acquired DUV spectra,duv_supervised_reference,val,Sulfate,Fe III Sulfate1,main_training_keep,passes_provenance_and_spectral_quality_checks,4.635104328092401,240,0.9670193790812622,0.010419359335432235,0.0,,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Fe III Sulfate1.csv
PARENT_0897,Lab-acquired DUV spectra,duv_supervised_reference,train,Sulfate,Fe II Sulfate1,main_training_keep,passes_provenance_and_spectral_quality_checks,18.386696795292647,43,0.9999999999990103,0.003887262245344681,0.0,,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Fe II Sulfate1.csv
PARENT_0898,Lab-acquired DUV spectra,duv_supervised_reference,train,Sulfate,Kieserite1,main_training_keep,passes_provenance_and_spectral_quality_checks,52.18540436462885,5,0.9999999999990125,0.0032244410125773426,0.0,,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Kieserite1.csv
PARENT_0899,Lab-acquired DUV spectra,duv_supervised_reference,train,Sulfate,Mg Sulfate1,main_training_keep,passes_provenance_and_spectral_quality_checks,70.91487837394378,4,0.9999999999992557,0.0016699290050297651,0.0,,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Mg Sulfate1.csv
PARENT_0900,Lab-acquired DUV spectra,duv_supervised_reference,train,Sulfate,Melanterite1,main_training_keep,passes_provenance_and_spectral_quality_checks,42.87541782844869,5,0.999999999999048,0.003840294791062121,0.0,,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Melanterite1.csv
PARENT_0901,Lab-acquired DUV spectra,duv_supervised_reference,test,Sulfate,Natroalunite1,main_training_keep,passes_provenance_and_spectral_quality_checks,36.85819545422776,4,0.9999999999990158,0.0010087966477256706,0.0,,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Natroalunite1.csv
PARENT_0902,Lab-acquired DUV spectra,duv_supervised_reference,train,Sulfate,Natroalunite-Jarosite1,main_training_keep,passes_provenance_and_spectral_quality_checks,4.692006990616208,260,0.8701884596067367,0.014657282203181462,0.0,,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Natroalunite-Jarosite1.csv
PARENT_0903,Lab-acquired DUV spectra,duv_supervised_reference,train,Sulfate,Natrojarosite1,main_training_keep,passes_provenance_and_spectral_quality_checks,4.366444316960008,254,0.9999999999934124,0.018832950313550836,0.0,,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Natrojarosite1.csv
PARENT_0904,Lab-acquired DUV spectra,duv_supervised_reference,train,Sulfate,Na Sulfate1,main_training_keep,passes_provenance_and_spectral_quality_checks,33.78415147116531,2,0.9999999999990115,0.0008793105373078501,0.0,,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Na Sulfate1.csv
PARENT_0905,Lab-acquired DUV spectra,duv_supervised_reference,train,Sulfate,Thenardite1,main_training_keep,passes_provenance_and_spectral_quality_checks,38.47142071822115,3,0.9963047671447618,0.0031203713773939406,0.0,,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Thenardite1.csv
PARENT_0944,Lab-acquired DUV spectra,duv_supervised_reference,test,Sulfate,Barite,main_training_keep,passes_provenance_and_spectral_quality_checks,55194914399999.91,4,0.9999999999999906,0.012182534977289997,0.0,,d:\dyt\raman\pigeonite\data\DUV-Barite.csv
PARENT_0943,Martian meteorite spectra,meteorite_supervised_reference,train,Glass,Basaltic Glass,main_training_keep,passes_provenance_and_spectral_quality_checks,41.636468058285004,8,0.9999999999999953,0.5772267676390095,0.0,,d:\dyt\raman\pigeonite\data\pl-g.csv
MARTIAN_METEORITE_MENDELEY_C6T3V22X2X_ILMENITE,Martian meteorite spectra,meteorite_supervised_reference,train,Oxides/Hydroxides,Ilmenite,main_training_keep,passes_provenance_and_spectral_quality_checks,36.83839058857398,5,0.999999999999996,0.09400063926503051,0.0,,D:\dyt\raman\pigeonite\publication_repo\data\spectra\martian_meteorite_mendeley\MARTIAN_METEORITE_MENDELEY_C6T3V22X2X_ILMENITE.csv
MARTIAN_METEORITE_MENDELEY_C6T3V22X2X_MAGNETITE,Martian meteorite spectra,meteorite_supervised_reference,train,Oxides/Hydroxides,Magnetite,main_training_keep,passes_provenance_and_spectral_quality_checks,60.92591221674874,4,0.9999999999999983,0.11332525952042938,0.0,,D:\dyt\raman\pigeonite\publication_repo\data\spectra\martian_meteorite_mendeley\MARTIAN_METEORITE_MENDELEY_C6T3V22X2X_MAGNETITE.csv
MARTIAN_METEORITE_MENDELEY_C6T3V22X2X_TITANOMAGNETITE,Martian meteorite spectra,meteorite_supervised_reference,train,Oxides/Hydroxides,Titanomagnetite,main_training_keep,passes_provenance_and_spectral_quality_checks,55.330415575601286,4,0.9999999999999977,0.1100774781212276,0.0,,D:\dyt\raman\pigeonite\publication_repo\data\spectra\martian_meteorite_mendeley\MARTIAN_METEORITE_MENDELEY_C6T3V22X2X_TITANOMAGNETITE.csv
PARENT_0940,Martian meteorite spectra,meteorite_supervised_reference,val,Oxides/Hydroxides,Ilmenite,main_training_keep,passes_provenance_and_spectral_quality_checks,17.64041203254125,20,0.5888698084226438,0.07266974203762032,0.0,,d:\dyt\raman\pigeonite\data\kuang.csv
PARENT_0941,Martian meteorite spectra,meteorite_supervised_reference,test,Oxides/Hydroxides,Ilmenite,main_training_keep,passes_provenance_and_spectral_quality_checks,17.64041203254125,20,0.5888698084226438,0.07266974203762032,0.0,,d:\dyt\raman\pigeonite\data\kuang2.csv
PARENT_0942,Martian meteorite spectra,meteorite_supervised_reference,train,Pyroxene,Augite,main_training_keep,passes_provenance_and_spectral_quality_checks,39.59962662431834,12,0.5480473617544543,0.26108287545725345,0.0,,d:\dyt\raman\pigeonite\data\py.csv
SAU008_SS__0027_0669333411_470RRS__0030792SRLC15030WT08CGNJ02_REGION_1_MEAN,SHERLOC calibration target Mars meteorite SaU 008,duv_domain_adaptation_bulk_unlabeled,domain_adaptation_only,,,main_training_keep,passes_provenance_and_spectral_quality_checks,17259.022186076272,0,0.0,0.46656454548712334,0.0,,data/sherloc_sau008_calibration/mean_spectra/SAU008_SS__0027_0669333411_470RRS__0030792SRLC15030WT08CGNJ02_REGION_1_MEAN.csv
SAU008_SS__0027_0669333411_470RRS__0030792SRLC15030WT08CGNJ02_REGION_2_MEAN,SHERLOC calibration target Mars meteorite SaU 008,duv_domain_adaptation_bulk_unlabeled,domain_adaptation_only,,,main_training_keep,passes_provenance_and_spectral_quality_checks,17259.022186076272,0,0.0,0.46656454548712334,0.0,,data/sherloc_sau008_calibration/mean_spectra/SAU008_SS__0027_0669333411_470RRS__0030792SRLC15030WT08CGNJ02_REGION_2_MEAN.csv
SAU008_SS__0027_0669333411_470RRS__0030792SRLC15030WT08CGNJ02_REGION_3_MEAN,SHERLOC calibration target Mars meteorite SaU 008,duv_domain_adaptation_bulk_unlabeled,domain_adaptation_only,,,main_training_keep,passes_provenance_and_spectral_quality_checks,17259.022186076272,0,0.0,0.46656454548712334,0.0,,data/sherloc_sau008_calibration/mean_spectra/SAU008_SS__0027_0669333411_470RRS__0030792SRLC15030WT08CGNJ02_REGION_3_MEAN.csv
SAU008_SS__0027_0669334004_815RRS__0030792SRLC15030BT08ZPZJ04_REGION_1_MEAN,SHERLOC calibration target Mars meteorite SaU 008,duv_domain_adaptation_bulk_unlabeled,domain_adaptation_only,,,main_training_keep,passes_provenance_and_spectral_quality_checks,17259.022186076272,0,0.0,0.46656454548712334,0.0,,data/sherloc_sau008_calibration/mean_spectra/SAU008_SS__0027_0669334004_815RRS__0030792SRLC15030BT08ZPZJ04_REGION_1_MEAN.csv
SAU008_SS__0027_0669334004_815RRS__0030792SRLC15030BT08ZPZJ04_REGION_2_MEAN,SHERLOC calibration target Mars meteorite SaU 008,duv_domain_adaptation_bulk_unlabeled,domain_adaptation_only,,,main_training_keep,passes_provenance_and_spectral_quality_checks,17259.022186076272,0,0.0,0.46656454548712334,0.0,,data/sherloc_sau008_calibration/mean_spectra/SAU008_SS__0027_0669334004_815RRS__0030792SRLC15030BT08ZPZJ04_REGION_2_MEAN.csv
SAU008_SS__0027_0669334004_815RRS__0030792SRLC15030BT08ZPZJ04_REGION_3_MEAN,SHERLOC calibration target Mars meteorite SaU 008,duv_domain_adaptation_bulk_unlabeled,domain_adaptation_only,,,main_training_keep,passes_provenance_and_spectral_quality_checks,17259.022186076272,0,0.0,0.46656454548712334,0.0,,data/sherloc_sau008_calibration/mean_spectra/SAU008_SS__0027_0669334004_815RRS__0030792SRLC15030BT08ZPZJ04_REGION_3_MEAN.csv
SAU008_SS__0027_0669334187_615RRS__0030792SRLC15030BT08ZPZJ02_REGION_1_MEAN,SHERLOC calibration target Mars meteorite SaU 008,duv_domain_adaptation_bulk_unlabeled,domain_adaptation_only,,,main_training_keep,passes_provenance_and_spectral_quality_checks,17259.022186076272,0,0.0,0.46656454548712334,0.0,,data/sherloc_sau008_calibration/mean_spectra/SAU008_SS__0027_0669334187_615RRS__0030792SRLC15030BT08ZPZJ02_REGION_1_MEAN.csv
SAU008_SS__0027_0669334187_615RRS__0030792SRLC15030BT08ZPZJ02_REGION_2_MEAN,SHERLOC calibration target Mars meteorite SaU 008,duv_domain_adaptation_bulk_unlabeled,domain_adaptation_only,,,main_training_keep,passes_provenance_and_spectral_quality_checks,17259.022186076272,0,0.0,0.46656454548712334,0.0,,data/sherloc_sau008_calibration/mean_spectra/SAU008_SS__0027_0669334187_615RRS__0030792SRLC15030BT08ZPZJ02_REGION_2_MEAN.csv
SAU008_SS__0027_0669334187_615RRS__0030792SRLC15030BT08ZPZJ02_REGION_3_MEAN,SHERLOC calibration target Mars meteorite SaU 008,duv_domain_adaptation_bulk_unlabeled,domain_adaptation_only,,,main_training_keep,passes_provenance_and_spectral_quality_checks,17259.022186076272,0,0.0,0.46656454548712334,0.0,,data/sherloc_sau008_calibration/mean_spectra/SAU008_SS__0027_0669334187_615RRS__0030792SRLC15030BT08ZPZJ02_REGION_3_MEAN.csv
SAU008_SS__0059_0672193298_545RRS__0032046SRLC15030WT08CGNJ02_REGION_1_MEAN,SHERLOC calibration target Mars meteorite SaU 008,duv_domain_adaptation_bulk_unlabeled,domain_adaptation_only,,,main_training_keep,passes_provenance_and_spectral_quality_checks,17259.022186076272,0,0.0,0.46656454548712334,0.0,,data/sherloc_sau008_calibration/mean_spectra/SAU008_SS__0059_0672193298_545RRS__0032046SRLC15030WT08CGNJ02_REGION_1_MEAN.csv
SAU008_SS__0059_0672193298_545RRS__0032046SRLC15030WT08CGNJ02_REGION_2_MEAN,SHERLOC calibration target Mars meteorite SaU 008,duv_domain_adaptation_bulk_unlabeled,domain_adaptation_only,,,main_training_keep,passes_provenance_and_spectral_quality_checks,17259.022186076272,0,0.0,0.46656454548712334,0.0,,data/sherloc_sau008_calibration/mean_spectra/SAU008_SS__0059_0672193298_545RRS__0032046SRLC15030WT08CGNJ02_REGION_2_MEAN.csv
SAU008_SS__0059_0672193298_545RRS__0032046SRLC15030WT08CGNJ02_REGION_3_MEAN,SHERLOC calibration target Mars meteorite SaU 008,duv_domain_adaptation_bulk_unlabeled,domain_adaptation_only,,,main_training_keep,passes_provenance_and_spectral_quality_checks,17259.022186076272,0,0.0,0.46656454548712334,0.0,,data/sherloc_sau008_calibration/mean_spectra/SAU008_SS__0059_0672193298_545RRS__0032046SRLC15030WT08CGNJ02_REGION_3_MEAN.csv
SAU008_SS__0059_0672193904_885RRS__0032046SRLC15030BT08ZPZJ04_REGION_1_MEAN,SHERLOC calibration target Mars meteorite SaU 008,duv_domain_adaptation_bulk_unlabeled,domain_adaptation_only,,,main_training_keep,passes_provenance_and_spectral_quality_checks,17259.022186076272,0,0.0,0.46656454548712334,0.0,,data/sherloc_sau008_calibration/mean_spectra/SAU008_SS__0059_0672193904_885RRS__0032046SRLC15030BT08ZPZJ04_REGION_1_MEAN.csv
SAU008_SS__0059_0672193904_885RRS__0032046SRLC15030BT08ZPZJ04_REGION_2_MEAN,SHERLOC calibration target Mars meteorite SaU 008,duv_domain_adaptation_bulk_unlabeled,domain_adaptation_only,,,main_training_keep,passes_provenance_and_spectral_quality_checks,17259.022186076272,0,0.0,0.46656454548712334,0.0,,data/sherloc_sau008_calibration/mean_spectra/SAU008_SS__0059_0672193904_885RRS__0032046SRLC15030BT08ZPZJ04_REGION_2_MEAN.csv
SAU008_SS__0059_0672193904_885RRS__0032046SRLC15030BT08ZPZJ04_REGION_3_MEAN,SHERLOC calibration target Mars meteorite SaU 008,duv_domain_adaptation_bulk_unlabeled,domain_adaptation_only,,,main_training_keep,passes_provenance_and_spectral_quality_checks,17259.022186076272,0,0.0,0.46656454548712334,0.0,,data/sherloc_sau008_calibration/mean_spectra/SAU008_SS__0059_0672193904_885RRS__0032046SRLC15030BT08ZPZJ04_REGION_3_MEAN.csv
SAU008_SS__0059_0672194117_090RRS__0032046SRLC15030BT08ZPZJ04_REGION_1_MEAN,SHERLOC calibration target Mars meteorite SaU 008,duv_domain_adaptation_bulk_unlabeled,domain_adaptation_only,,,main_training_keep,passes_provenance_and_spectral_quality_checks,17259.022186076272,0,0.0,0.46656454548712334,0.0,,data/sherloc_sau008_calibration/mean_spectra/SAU008_SS__0059_0672194117_090RRS__0032046SRLC15030BT08ZPZJ04_REGION_1_MEAN.csv
SAU008_SS__0059_0672194117_090RRS__0032046SRLC15030BT08ZPZJ04_REGION_2_MEAN,SHERLOC calibration target Mars meteorite SaU 008,duv_domain_adaptation_bulk_unlabeled,domain_adaptation_only,,,main_training_keep,passes_provenance_and_spectral_quality_checks,17259.022186076272,0,0.0,0.46656454548712334,0.0,,data/sherloc_sau008_calibration/mean_spectra/SAU008_SS__0059_0672194117_090RRS__0032046SRLC15030BT08ZPZJ04_REGION_2_MEAN.csv
SAU008_SS__0059_0672194117_090RRS__0032046SRLC15030BT08ZPZJ04_REGION_3_MEAN,SHERLOC calibration target Mars meteorite SaU 008,duv_domain_adaptation_bulk_unlabeled,domain_adaptation_only,,,main_training_keep,passes_provenance_and_spectral_quality_checks,17259.022186076272,0,0.0,0.46656454548712334,0.0,,data/sherloc_sau008_calibration/mean_spectra/SAU008_SS__0059_0672194117_090RRS__0032046SRLC15030BT08ZPZJ04_REGION_3_MEAN.csv
SAU008_SS__0181_0683036054_955RRS__0070000SRLC15031W108CGNJ03_REGION_1_MEAN,SHERLOC calibration target Mars meteorite SaU 008,duv_domain_adaptation_bulk_unlabeled,domain_adaptation_only,,,main_training_keep,passes_provenance_and_spectral_quality_checks,17250.427781520164,0,0.0,0.4667579957565269,0.0004657661853749418,,data/sherloc_sau008_calibration/mean_spectra/SAU008_SS__0181_0683036054_955RRS__0070000SRLC15031W108CGNJ03_REGION_1_MEAN.csv
SAU008_SS__0181_0683036054_955RRS__0070000SRLC15031W108CGNJ03_REGION_2_MEAN,SHERLOC calibration target Mars meteorite SaU 008,duv_domain_adaptation_bulk_unlabeled,domain_adaptation_only,,,main_training_keep,passes_provenance_and_spectral_quality_checks,17250.427781520164,0,0.0,0.4667579957565269,0.0004657661853749418,,data/sherloc_sau008_calibration/mean_spectra/SAU008_SS__0181_0683036054_955RRS__0070000SRLC15031W108CGNJ03_REGION_2_MEAN.csv
SAU008_SS__0181_0683036054_955RRS__0070000SRLC15031W108CGNJ03_REGION_3_MEAN,SHERLOC calibration target Mars meteorite SaU 008,duv_domain_adaptation_bulk_unlabeled,domain_adaptation_only,,,main_training_keep,passes_provenance_and_spectral_quality_checks,17250.427781520164,0,0.0,0.4667579957565269,0.0004657661853749418,,data/sherloc_sau008_calibration/mean_spectra/SAU008_SS__0181_0683036054_955RRS__0070000SRLC15031W108CGNJ03_REGION_3_MEAN.csv
